URN,KS2 Pupils,KS2 Boys,KS2 Girls,Reading Progress,Reading Score,Reading Meet Std,Reading Exceed Std,Reading Progress Band,Reading Progress Desc,Writing Progress,Writing Score,Writing Meet Std,Writing Exceed Std,Writing Progress Band,Writing Progress Desc,Maths Progress,Maths Score,Maths Meet Std,Maths Exceed Std,Maths Progress Band,Maths Progress Desc,Overall Meet Std,Overall Exceed Std,Academic Year
100434,51,25,26,-0.9,102,61%,29%,,,-0.5,103,71%,20%,,,-0.3,103,73%,24%,,,47%,10%,2016
100422,22,12,10,0.4,100,59%,5%,,,3.4,102,68%,9%,,,1.5,102,68%,5%,,,50%,0%,2016
131740,54,25,29,-1.6,100,56%,13%,,,-2.5,103,67%,31%,,,-1,101,63%,9%,,,39%,4%,2016
100437,42,21,21,-1.1,102,62%,26%,,,1.6,104,74%,26%,,,0.8,104,74%,29%,,,57%,14%,2016
100448,27,17,10,1.6,102,70%,19%,,,0.5,104,70%,30%,,,2.5,104,67%,19%,,,56%,11%,2016
100449,55,26,29,5,107,80%,44%,,,6.7,108,93%,47%,,,3,106,76%,38%,,,71%,35%,2016
100438,40,20,20,6.2,108,88%,48%,,,2.7,107,90%,45%,,,2.7,105,80%,25%,,,75%,8%,2016
100440,27,9,18,2.4,106,78%,37%,,,0,108,85%,33%,,,1.7,106,89%,30%,,,67%,19%,2016
100439,28,18,10,4.4,106,82%,32%,,,3.4,108,93%,39%,,,8.2,110,100%,36%,,,79%,18%,2016
100441,59,33,26,2,106,78%,29%,,,4.9,106,81%,32%,,,-0.1,103,75%,12%,,,68%,7%,2016
100442,30,12,18,-2,100,57%,13%,,,3.4,105,73%,20%,,,-1.4,101,60%,13%,,,37%,10%,2016
100443,30,13,17,-0.7,99,40%,7%,,,6.1,102,63%,10%,,,3.2,104,73%,23%,,,40%,3%,2016
100444,28,14,14,0.5,101,61%,14%,,,2.4,104,68%,21%,,,1.5,103,68%,11%,,,46%,7%,2016
134314,30,15,15,1,103,67%,20%,,,1.2,104,73%,27%,,,3.1,105,83%,23%,,,63%,3%,2016
100446,27,10,17,10.5,112,96%,67%,,,6.2,110,96%,52%,,,8.1,110,96%,59%,,,93%,33%,2016
100447,27,13,14,4.3,107,89%,41%,,,3.2,105,81%,30%,,,2.7,106,81%,33%,,,81%,15%,2016
100451,23,13,10,-2.3,99,43%,9%,,,0,104,65%,13%,,,0.1,101,52%,4%,,,35%,0%,2016
100425,60,32,28,2.7,105,82%,20%,,,1.1,108,90%,42%,,,2.9,105,90%,18%,,,68%,8%,2016
100430,39,16,23,3.8,107,90%,23%,,,3.5,105,82%,26%,,,2.1,106,79%,21%,,,74%,10%,2016
100426,25,15,10,-0.6,102,60%,12%,,,0.5,106,88%,20%,,,-1,102,68%,8%,,,52%,4%,2016
140495,,,,,,,,,,,,,,,,,,,,,,,,2016
137566,58,27,31,2,106,83%,31%,,,2.1,108,91%,43%,,,4.7,109,98%,53%,,,79%,21%,2016
100428,28,16,12,1.9,104,86%,18%,,,3.6,103,82%,7%,,,3.3,106,93%,14%,,,82%,0%,2016
100429,60,30,30,6.9,111,92%,60%,,,2.5,108,88%,37%,,,4.2,108,88%,45%,,,83%,28%,2016
131773,53,30,23,1,104,70%,23%,,,1.1,105,74%,26%,,,-0.2,102,64%,17%,,,57%,6%,2016
100467,9,6,3,-6.5,,0%,0%,,,-6.2,,0%,0%,,,-7.4,,0%,0%,,,0%,0%,2016
100469,9,5,4,-10.4,,0%,0%,,,-9.8,,0%,0%,,,-11.2,,0%,0%,,,0%,0%,2016
141605,1,,,,,,,,,,,,,,,,,,,,,,,2016
134030,11,9,2,-7.7,,0%,0%,,,-7.6,,0%,0%,,,-8.5,,0%,0%,,,0%,0%,2016
100489,27,12,15,7.5,111,100%,52%,,,4.7,110,96%,56%,,,6.1,110,93%,59%,,,89%,41%,2016
100481,38,16,22,7.5,110,92%,47%,,,3.6,111,95%,55%,,,6.3,109,97%,42%,,,87%,11%,2016
100482,46,22,24,4.6,112,91%,67%,,,2.3,112,96%,74%,,,3.3,110,93%,61%,,,89%,41%,2016
139645,34,16,18,2.9,105,82%,18%,,,1.6,108,88%,44%,,,-0.5,102,71%,18%,,,65%,3%,2016
100477,23,19,4,3.6,103,65%,13%,,,3.2,105,70%,39%,,,4.5,106,91%,30%,,,48%,9%,2016
100490,27,14,13,2.8,105,74%,26%,,,-0.5,107,85%,26%,,,0.1,102,78%,11%,,,52%,11%,2016
140213,,,,,,,,,,,,,,,,,,,,,,,,2016
100487,53,22,31,2.2,102,60%,17%,,,6.6,107,89%,40%,,,2.8,104,68%,26%,,,53%,11%,2016
100483,27,13,14,-0.9,102,63%,7%,,,4.1,106,89%,26%,,,0,104,74%,11%,,,56%,4%,2016
100478,46,21,25,1.9,102,46%,22%,,,2.5,101,57%,13%,,,5.7,107,83%,22%,,,46%,11%,2016
100491,29,16,13,2.9,108,90%,34%,,,0.1,110,93%,59%,,,3.2,109,93%,48%,,,76%,17%,2016
100504,26,9,17,4.5,112,100%,73%,,,-1,113,100%,77%,,,3.3,111,100%,54%,,,96%,15%,2016
100485,58,34,24,1.2,102,67%,12%,,,2.1,106,91%,28%,,,3.5,104,91%,9%,,,64%,5%,2016
100486,30,21,9,-1,103,73%,10%,,,-5,105,83%,13%,,,-0.5,104,83%,20%,,,50%,0%,2016
100493,29,10,19,3.6,106,86%,31%,,,2.8,108,93%,45%,,,2.4,106,90%,28%,,,79%,14%,2016
100505,37,18,19,5,107,86%,46%,,,-0.8,107,81%,41%,,,4.9,108,92%,38%,,,76%,5%,2016
100495,27,14,13,-0.5,102,70%,11%,,,-1.8,105,78%,26%,,,-0.9,103,67%,11%,,,48%,4%,2016
100498,22,12,10,-2.3,100,68%,9%,,,0.2,105,77%,36%,,,0.1,102,73%,9%,,,55%,0%,2016
100494,41,14,27,-0.6,102,63%,10%,,,0.4,104,76%,20%,,,-1.6,102,59%,12%,,,46%,0%,2016
100479,44,28,16,5.5,108,91%,50%,,,3,109,95%,57%,,,3.8,107,91%,25%,,,86%,5%,2016
100496,22,10,12,4.2,106,77%,32%,,,2.4,108,86%,41%,,,4,106,86%,18%,,,77%,14%,2016
100497,30,19,11,1.1,106,83%,23%,,,0.4,104,80%,17%,,,-2.5,102,70%,13%,,,67%,7%,2016
100499,53,26,27,0.4,103,83%,9%,,,1.9,106,89%,34%,,,0.9,104,85%,17%,,,75%,2%,2016
100492,30,14,16,4.8,106,93%,27%,,,0.2,108,93%,43%,,,4.7,107,87%,27%,,,67%,7%,2016
100500,29,16,13,0.3,106,86%,31%,,,1.5,111,100%,72%,,,2.9,108,97%,34%,,,86%,17%,2016
100488,30,10,20,8.3,112,100%,67%,,,3.9,111,97%,50%,,,7.9,112,100%,57%,,,97%,30%,2016
100480,53,29,24,3.3,108,91%,45%,,,2,112,94%,70%,,,5,110,92%,53%,,,81%,25%,2016
141957,1,,,,,,,,,,,,,,,,,,,,,,,2016
100611,30,13,17,0.2,103,67%,20%,,,2.7,105,87%,20%,,,0.9,103,90%,17%,,,63%,3%,2016
100610,21,9,12,-4.1,95,33%,0%,,,1.4,96,38%,5%,,,-1.4,98,43%,10%,,,14%,0%,2016
100560,59,34,25,7.5,109,97%,46%,,,3,108,88%,44%,,,4.7,107,90%,29%,,,80%,17%,2016
137295,56,33,23,8.3,112,100%,70%,,,1.9,110,96%,54%,,,6,110,100%,57%,,,98%,16%,2016
100598,54,27,27,-0.4,100,65%,13%,,,1.5,104,70%,30%,,,3.6,105,81%,17%,,,56%,4%,2016
100593,88,46,42,2.7,104,75%,20%,,,-1.5,102,68%,13%,,,0.2,102,75%,7%,,,51%,5%,2016
137093,,,,,,,,,,,,,,,,,,,,,,,,2016
136288,121,55,66,7.9,110,96%,55%,,,4.7,111,99%,59%,,,7.3,110,100%,47%,,,87%,26%,2016
100597,29,16,13,1.1,106,86%,24%,,,1.8,109,90%,55%,,,4.1,109,90%,48%,,,83%,21%,2016
100595,82,41,41,-2.6,99,50%,7%,,,3.7,104,79%,16%,,,1.6,104,79%,11%,,,44%,2%,2016
100609,30,20,10,-0.3,103,73%,17%,,,2,104,70%,27%,,,0.9,104,77%,17%,,,60%,3%,2016
100601,50,24,26,0,102,66%,8%,,,2.3,102,70%,12%,,,-2.8,99,54%,4%,,,40%,2%,2016
100564,59,34,25,3,105,75%,31%,,,2.9,108,88%,41%,,,2.2,105,83%,31%,,,69%,12%,2016
100566,39,23,16,2.4,105,90%,18%,,,-0.8,104,85%,10%,,,5.7,108,100%,46%,,,77%,3%,2016
100567,58,24,34,5,107,88%,38%,,,-1.4,109,93%,52%,,,6.3,109,98%,43%,,,72%,3%,2016
131874,34,19,15,3.6,105,76%,24%,,,5.3,105,71%,26%,,,4.2,106,91%,18%,,,76%,12%,2016
100604,26,12,14,9.3,110,88%,58%,,,2.4,108,100%,35%,,,6.9,108,96%,38%,,,69%,12%,2016
100556,28,13,15,4.9,106,93%,29%,,,4.9,108,82%,43%,,,4.9,107,93%,36%,,,86%,14%,2016
131340,58,26,32,-1.4,100,48%,5%,,,3.8,102,64%,14%,,,0.7,103,78%,9%,,,45%,2%,2016
131824,82,36,46,1.4,104,70%,26%,,,0.3,104,71%,16%,,,-0.3,103,68%,20%,,,54%,7%,2016
100622,59,28,31,-1.3,100,46%,12%,,,1.6,101,63%,5%,,,0.9,103,66%,19%,,,39%,7%,2016
100633,52,24,28,2.1,104,69%,33%,,,2.6,106,75%,38%,,,0.3,103,65%,15%,,,54%,10%,2016
135614,23,10,13,3,106,87%,22%,,,0.8,111,100%,52%,,,5.1,108,100%,30%,,,78%,4%,2016
100572,51,26,25,2.3,106,90%,25%,,,3.3,108,92%,43%,,,3.8,108,96%,35%,,,80%,12%,2016
133662,63,35,28,-0.5,99,54%,8%,,,2.3,103,67%,19%,,,1.3,102,67%,17%,,,49%,6%,2016
100602,29,15,14,3.8,106,86%,34%,,,3.5,105,83%,31%,,,1.6,104,83%,21%,,,72%,10%,2016
133315,55,24,31,0.2,101,56%,11%,,,1.1,104,73%,24%,,,1.7,103,71%,15%,,,47%,4%,2016
100574,86,54,32,-0.4,103,70%,15%,,,0.2,106,84%,27%,,,0.6,105,84%,14%,,,63%,9%,2016
100576,50,31,19,-1.5,103,58%,8%,,,-0.9,101,58%,4%,,,-5.2,99,48%,4%,,,40%,0%,2016
133584,53,27,26,2.5,102,58%,23%,,,2.9,101,53%,9%,,,2.3,103,74%,13%,,,49%,2%,2016
100612,25,14,11,2.4,104,72%,24%,,,-0.5,105,84%,16%,,,1.8,104,80%,16%,,,60%,8%,2016
137430,29,13,16,0.1,102,69%,14%,,,3,104,83%,10%,,,2.7,106,76%,17%,,,59%,7%,2016
134507,25,10,15,6.1,106,92%,20%,,,6.3,107,96%,32%,,,7.1,108,96%,36%,,,84%,8%,2016
100577,25,8,17,3.2,107,92%,28%,,,3.6,109,100%,44%,,,1.1,105,84%,16%,,,80%,12%,2016
100634,30,17,13,4.9,109,83%,47%,,,1.6,107,90%,43%,,,2.8,107,80%,33%,,,80%,23%,2016
100578,50,19,31,-3.5,100,56%,10%,,,0.1,102,66%,16%,,,-1.5,102,78%,6%,,,48%,2%,2016
131335,117,53,64,4.1,106,79%,36%,,,1.9,106,81%,32%,,,2.7,105,84%,27%,,,74%,12%,2016
100632,59,26,33,0.3,106,85%,24%,,,-1.2,110,100%,58%,,,0.3,106,93%,19%,,,78%,5%,2016
100613,31,13,18,2.5,106,90%,16%,,,3,108,90%,26%,,,4.6,109,94%,42%,,,81%,16%,2016
100629,51,28,23,-2.2,99,51%,2%,,,-0.5,104,82%,20%,,,0.9,103,75%,18%,,,43%,0%,2016
100628,58,25,33,1.7,103,72%,21%,,,-0.4,107,90%,31%,,,3.2,106,79%,22%,,,59%,5%,2016
100623,31,15,16,3.4,100,58%,10%,,,6.8,101,61%,13%,,,3.7,102,71%,16%,,,48%,3%,2016
100614,26,13,13,0.9,103,81%,19%,,,1.7,105,81%,31%,,,-1.2,101,50%,8%,,,38%,8%,2016
100615,29,14,15,-4.3,96,34%,0%,,,2.1,101,55%,21%,,,-3.3,98,38%,3%,,,24%,0%,2016
100616,29,13,16,-0.5,102,66%,3%,,,-0.9,104,76%,14%,,,-1.5,101,62%,3%,,,52%,0%,2016
100617,24,10,14,2.5,105,75%,25%,,,0.8,107,83%,38%,,,1.7,105,83%,25%,,,63%,17%,2016
100618,29,12,17,4,104,76%,17%,,,5.8,106,90%,21%,,,3.4,104,90%,7%,,,66%,3%,2016
100619,26,17,9,0.9,101,73%,15%,,,3.7,103,65%,19%,,,1.7,103,77%,8%,,,65%,0%,2016
100636,36,15,21,0.2,102,64%,19%,,,0.4,104,72%,25%,,,-0.2,102,58%,19%,,,47%,14%,2016
100620,24,12,12,1.7,103,63%,21%,,,0.3,104,75%,13%,,,1.3,103,67%,25%,,,54%,4%,2016
100621,28,12,16,-0.1,101,57%,7%,,,-0.1,98,43%,4%,,,-3.4,99,54%,0%,,,39%,0%,2016
100582,57,28,29,7.8,109,95%,42%,,,6.2,108,91%,47%,,,8.5,109,93%,51%,,,93%,25%,2016
100608,30,18,12,2.8,105,87%,17%,,,2.3,106,90%,30%,,,3.6,107,100%,20%,,,77%,7%,2016
100584,44,21,23,4.3,107,82%,32%,,,0.5,107,89%,32%,,,1.4,104,80%,18%,,,61%,9%,2016
100585,52,32,20,3.4,104,79%,21%,,,5,103,77%,10%,,,0.5,102,73%,10%,,,67%,6%,2016
100586,30,16,14,5.6,110,97%,60%,,,2.1,110,100%,43%,,,5.8,110,100%,57%,,,90%,23%,2016
100588,30,18,12,-2.3,101,63%,7%,,,2.1,104,73%,20%,,,3.2,106,93%,30%,,,60%,3%,2016
100589,32,19,13,1.6,101,69%,9%,,,3.3,100,53%,6%,,,-0.5,101,63%,0%,,,50%,0%,2016
131247,55,30,25,0.3,105,69%,25%,,,-0.4,106,80%,27%,,,-1.7,104,80%,4%,,,65%,0%,2016
100590,56,25,31,3.5,107,86%,34%,,,-0.5,108,95%,41%,,,2.1,106,79%,32%,,,66%,13%,2016
100591,60,26,34,-1.6,100,58%,3%,,,5.1,109,92%,48%,,,4.2,107,85%,35%,,,57%,2%,2016
100659,,,,,,,,,,,,,,,,,,,,,,,,2016
133440,10,5,5,-7.4,,0%,0%,,,-7.4,,0%,0%,,,-8.2,,0%,0%,,,0%,0%,2016
100643,6,3,3,,,0%,0%,,,,,0%,0%,,,,,0%,0%,,,0%,0%,2016
100675,57,34,23,1.9,101,63%,7%,,,5,101,63%,7%,,,1.8,102,75%,4%,,,58%,0%,2016
100719,28,17,11,0.9,106,79%,39%,,,1.2,107,71%,46%,,,-0.8,105,68%,39%,,,57%,32%,2016
100676,56,26,30,0.5,104,77%,21%,,,0.6,106,86%,32%,,,-0.4,103,70%,21%,,,57%,9%,2016
100677,60,30,30,1.6,105,72%,28%,,,-1.5,107,90%,33%,,,1.8,106,80%,32%,,,63%,7%,2016
100678,97,46,51,-2,99,49%,10%,,,1.8,102,66%,22%,,,0.1,102,67%,13%,,,43%,4%,2016
100679,59,35,24,1.6,103,73%,7%,,,3.3,104,78%,22%,,,1.7,103,78%,12%,,,61%,2%,2016
100680,53,20,33,0.5,103,68%,21%,,,-0.4,102,62%,9%,,,-1.4,101,57%,13%,,,49%,6%,2016
100681,55,35,20,-1.3,99,53%,2%,,,-1.8,102,73%,13%,,,0.2,101,64%,11%,,,40%,2%,2016
100711,58,30,28,2.7,106,84%,31%,,,1.5,107,91%,31%,,,3.9,108,98%,33%,,,76%,16%,2016
100710,60,33,27,0.9,106,75%,37%,,,-1,108,87%,45%,,,0.5,106,78%,30%,,,62%,5%,2016
100683,63,35,28,6.2,106,81%,30%,,,3.6,105,81%,27%,,,3.7,104,86%,3%,,,71%,0%,2016
100722,30,17,13,0.1,104,77%,10%,,,-0.6,107,100%,27%,,,3,107,100%,30%,,,70%,3%,2016
100684,67,26,41,3.4,107,90%,33%,,,2.7,108,90%,39%,,,4.9,109,100%,42%,,,87%,9%,2016
100685,29,16,13,-3,101,59%,7%,,,-7.2,106,72%,31%,,,-1,104,79%,14%,,,48%,0%,2016
135073,58,30,28,0.1,103,69%,17%,,,-0.6,107,90%,29%,,,2.8,106,93%,19%,,,60%,3%,2016
139672,,,,,,,,,,,,,,,,,,,,,,,,2016
135070,35,16,19,-0.4,101,63%,11%,,,-1.7,103,69%,20%,,,1.8,104,66%,23%,,,54%,6%,2016
100686,57,27,30,-3.6,99,56%,5%,,,0.9,102,60%,16%,,,-0.3,103,72%,14%,,,51%,2%,2016
100716,28,10,18,1.5,104,68%,21%,,,-1.2,104,79%,29%,,,1.4,104,82%,21%,,,57%,0%,2016
100688,88,44,44,0.2,102,63%,9%,,,2.5,102,59%,16%,,,-1.4,101,57%,11%,,,45%,3%,2016
100739,30,15,15,0.9,105,77%,23%,,,-0.9,107,87%,37%,,,1.4,105,73%,27%,,,63%,13%,2016
100723,25,8,17,0.7,103,76%,16%,,,0.2,104,84%,4%,,,-1.3,102,60%,0%,,,56%,0%,2016
100714,30,16,14,-4.6,100,60%,23%,,,-0.7,104,80%,27%,,,-1.6,103,73%,23%,,,57%,7%,2016
100672,55,27,28,-2.4,100,53%,13%,,,-0.8,100,58%,9%,,,-2.9,99,44%,4%,,,29%,2%,2016
100709,87,41,46,2,106,84%,30%,,,3.1,107,86%,36%,,,1.5,106,83%,24%,,,74%,18%,2016
100689,53,29,24,3.7,107,87%,38%,,,0.6,108,91%,45%,,,1.8,105,79%,26%,,,72%,15%,2016
100690,59,32,27,-0.7,100,59%,10%,,,0.8,104,71%,31%,,,0.4,102,78%,5%,,,53%,0%,2016
100691,28,11,17,-5.6,97,32%,4%,,,-0.5,101,50%,14%,,,-1.1,102,68%,14%,,,25%,0%,2016
100718,58,28,30,1.8,104,78%,22%,,,0.4,105,86%,29%,,,0.8,104,78%,12%,,,59%,9%,2016
100692,59,34,25,-4.1,95,29%,0%,,,0.5,99,58%,5%,,,-3.7,96,36%,8%,,,20%,0%,2016
100695,47,30,17,-0.3,103,66%,17%,,,-1.4,107,85%,30%,,,2.9,107,85%,34%,,,57%,9%,2016
100673,29,20,9,1,102,66%,24%,,,-1,103,69%,17%,,,0.2,102,55%,14%,,,41%,7%,2016
100696,53,23,30,-0.8,101,62%,15%,,,-0.5,102,64%,11%,,,-0.8,102,66%,11%,,,55%,4%,2016
100713,57,28,29,5.8,108,91%,47%,,,-0.4,104,82%,14%,,,0.8,104,88%,16%,,,75%,9%,2016
100732,40,23,17,0.9,103,73%,15%,,,-0.3,104,80%,15%,,,0.8,103,80%,10%,,,60%,0%,2016
100715,27,15,12,-1,102,67%,19%,,,-0.6,104,78%,22%,,,0.2,103,78%,11%,,,59%,0%,2016
100747,,,,,,,,,,,,,,,,,,,,,,,,2016
135843,29,15,14,2.2,100,59%,10%,,,6.5,107,76%,45%,,,8.5,108,90%,34%,,,59%,3%,2016
100674,52,30,22,4.3,103,65%,12%,,,3.6,102,65%,12%,,,1.8,101,73%,6%,,,46%,2%,2016
100699,60,33,27,-2.9,101,63%,10%,,,-1.1,102,67%,8%,,,-1,103,70%,22%,,,47%,0%,2016
100700,56,28,28,-0.7,102,71%,21%,,,1.2,103,71%,16%,,,0.3,104,79%,21%,,,63%,5%,2016
100701,60,30,30,3.7,105,78%,28%,,,2.8,108,85%,45%,,,6.8,109,90%,38%,,,77%,8%,2016
100725,28,13,15,1,105,82%,21%,,,1,108,86%,39%,,,2.5,107,93%,25%,,,75%,14%,2016
100726,40,18,22,2.8,106,85%,35%,,,1.5,107,85%,30%,,,1.7,106,88%,28%,,,70%,20%,2016
100671,75,42,33,0.8,100,61%,3%,,,3.5,102,67%,13%,,,0.3,100,60%,5%,,,47%,0%,2016
100721,25,13,12,-0.3,100,52%,16%,,,-2.3,102,60%,16%,,,-1.3,100,52%,8%,,,36%,8%,2016
100727,30,17,13,0.7,104,73%,23%,,,-0.8,108,90%,37%,,,-0.7,103,67%,13%,,,53%,0%,2016
100728,30,19,11,-0.8,101,53%,23%,,,2.8,106,73%,40%,,,2.1,104,70%,27%,,,43%,13%,2016
100729,22,13,9,0.9,103,73%,18%,,,0.3,102,68%,9%,,,0.3,103,68%,18%,,,59%,0%,2016
100724,29,14,15,2.6,108,90%,38%,,,1.3,107,90%,31%,,,-0.3,104,86%,21%,,,72%,17%,2016
100720,25,8,17,3.8,108,92%,40%,,,5.1,111,100%,60%,,,4.3,109,96%,48%,,,88%,28%,2016
100730,30,15,15,-3.7,100,50%,7%,,,-2.4,101,60%,13%,,,-4,99,50%,10%,,,40%,3%,2016
135264,57,24,33,2,103,61%,14%,,,1,107,88%,19%,,,2,104,88%,9%,,,47%,4%,2016
100731,30,15,15,0.1,102,60%,20%,,,-1.2,106,80%,33%,,,1,103,70%,20%,,,57%,3%,2016
100733,29,10,19,-0.3,102,69%,14%,,,0.3,105,79%,34%,,,2.9,106,90%,21%,,,59%,3%,2016
100734,26,16,10,-1.3,100,50%,12%,,,-1,103,77%,19%,,,-1.4,102,62%,15%,,,46%,0%,2016
100737,30,8,22,0.5,106,80%,20%,,,0.4,107,90%,37%,,,0.3,106,83%,27%,,,73%,13%,2016
100738,43,23,20,1.9,106,81%,28%,,,-0.4,105,84%,19%,,,-0.4,104,79%,16%,,,65%,7%,2016
142456,,,,,,,,,,,,,,,,,,,,,,,,2016
100702,87,50,37,-2.1,102,61%,15%,,,-2.1,102,66%,13%,,,-1.2,103,70%,20%,,,47%,6%,2016
100712,28,14,14,-0.2,102,68%,18%,,,-0.5,103,75%,14%,,,-0.7,102,57%,21%,,,43%,4%,2016
100704,73,29,44,0.7,105,74%,36%,,,3.5,104,73%,25%,,,-1.2,103,71%,14%,,,62%,10%,2016
137441,58,28,30,1.3,100,62%,12%,,,4.3,102,52%,12%,,,0,100,53%,17%,,,43%,9%,2016
100707,88,46,42,-3.8,100,57%,10%,,,0,103,74%,18%,,,-1.9,102,67%,16%,,,43%,5%,2016
100749,,,,,,,,,,,,,,,,,,,,,,,,2016
100753,53,30,23,-1.2,101,60%,13%,,,4.8,101,57%,11%,,,-3,99,55%,6%,,,47%,2%,2016
100687,77,41,36,2.6,104,71%,23%,,,1.5,108,84%,36%,,,4.5,107,86%,32%,,,65%,9%,2016
100717,31,19,12,2.9,107,87%,32%,,,5.3,108,94%,42%,,,1.5,105,84%,19%,,,81%,10%,2016
100693,58,36,22,0.5,104,78%,16%,,,3.4,107,88%,38%,,,1.6,105,86%,19%,,,72%,5%,2016
136423,9,7,2,-6.8,,0%,0%,,,-7,,0%,0%,,,-7.6,,0%,0%,,,0%,0%,2016
100763,14,13,1,-7.6,89,7%,0%,,,-20.1,87,0%,0%,,,-4.5,88,14%,0%,,,0%,0%,2016
100766,14,12,2,-7.4,,0%,0%,,,-7.4,,0%,0%,,,-5.8,,0%,0%,,,0%,0%,2016
100760,12,10,2,-7,82,0%,0%,,,-5.9,94,0%,0%,,,-7.5,84,0%,0%,,,0%,0%,2016
100781,41,24,17,3,106,83%,27%,,,1.7,108,85%,37%,,,4.6,108,93%,34%,,,78%,15%,2016
100816,47,25,22,-1.5,98,43%,6%,,,3,100,60%,4%,,,0.6,102,62%,4%,,,23%,0%,2016
100782,57,27,30,-2.7,100,47%,11%,,,0.5,101,56%,12%,,,-2.6,99,47%,11%,,,35%,5%,2016
100783,40,25,15,3,100,50%,10%,,,4.7,106,75%,30%,,,3,101,63%,18%,,,40%,5%,2016
100784,37,13,24,-0.3,104,73%,24%,,,-1.9,106,84%,32%,,,0.5,105,76%,19%,,,57%,5%,2016
100785,57,32,25,-1.3,99,49%,9%,,,3.8,103,67%,16%,,,-0.7,100,44%,18%,,,33%,7%,2016
100786,56,30,26,3.3,106,73%,38%,,,2.7,107,84%,34%,,,1.8,105,75%,21%,,,64%,11%,2016
136665,89,43,46,-0.5,106,82%,36%,,,-3.8,106,83%,35%,,,-2.3,105,83%,21%,,,66%,6%,2016
100801,25,13,12,2.9,103,68%,12%,,,5.1,107,84%,40%,,,3.7,105,72%,16%,,,68%,4%,2016
141666,57,28,29,2.2,102,74%,7%,,,2.6,104,81%,18%,,,1.5,102,81%,7%,,,63%,2%,2016
100824,54,23,31,2.4,101,69%,9%,,,6.3,104,81%,24%,,,3.4,103,78%,13%,,,59%,4%,2016
100855,29,20,9,1.5,103,69%,17%,,,-0.8,107,86%,41%,,,0,102,69%,14%,,,55%,0%,2016
142875,,,,,,,,,,,,,,,,,,,,,,,,2016
135584,59,36,23,-2.1,100,61%,5%,,,-0.2,104,80%,19%,,,1.8,104,86%,17%,,,56%,0%,2016
100790,94,42,52,0.7,105,70%,32%,,,2.6,105,72%,27%,,,-0.1,105,78%,26%,,,67%,20%,2016
138842,54,24,30,-1.9,98,44%,11%,,,-3,97,37%,7%,,,-4.7,97,39%,7%,,,33%,2%,2016
100791,45,21,24,0.5,100,67%,7%,,,3.6,104,82%,24%,,,1.1,102,76%,4%,,,58%,0%,2016
140937,,,,,,,,,,,,,,,,,,,,,,,,2016
137413,44,23,21,2.2,104,86%,14%,,,3.2,105,86%,27%,,,4.2,107,82%,43%,,,75%,5%,2016
138270,,,,,,,,,,,,,,,,,,,,,,,,2016
100793,55,23,32,2.2,104,69%,27%,,,0.5,103,62%,18%,,,-0.7,101,62%,18%,,,53%,16%,2016
100794,44,17,27,0.2,102,68%,25%,,,2.6,104,82%,18%,,,0.5,104,73%,30%,,,59%,18%,2016
100795,55,25,30,5.7,107,93%,35%,,,-0.7,107,89%,29%,,,3.3,106,95%,27%,,,71%,2%,2016
100796,54,24,30,-1.3,100,56%,17%,,,0.9,103,56%,19%,,,-1.5,101,56%,13%,,,43%,9%,2016
140507,54,29,25,-2.1,99,50%,6%,,,2.4,103,80%,4%,,,2.9,104,85%,15%,,,48%,2%,2016
100798,62,37,25,1.7,104,79%,24%,,,4.4,106,87%,29%,,,1.7,105,87%,18%,,,71%,8%,2016
139907,,,,,,,,,,,,,,,,,,,,,,,,2016
100800,45,17,28,2.6,103,60%,13%,,,1.1,104,76%,20%,,,2.9,102,73%,11%,,,53%,4%,2016
100802,53,20,33,5.3,109,81%,42%,,,1.4,109,81%,51%,,,2.5,106,87%,26%,,,72%,13%,2016
100803,44,22,22,2.2,104,66%,30%,,,2.4,106,70%,27%,,,1.4,104,75%,18%,,,59%,11%,2016
100821,71,33,38,0.9,99,58%,1%,,,0.6,103,70%,18%,,,2.1,100,55%,11%,,,37%,1%,2016
100837,27,14,13,4.4,104,81%,19%,,,1.7,102,81%,7%,,,0.2,101,67%,7%,,,63%,0%,2016
100817,52,24,28,2.8,105,92%,15%,,,4.6,110,100%,58%,,,4.3,107,100%,12%,,,87%,6%,2016
100818,30,16,14,1.7,103,77%,13%,,,1.9,107,90%,33%,,,5.5,106,93%,33%,,,77%,3%,2016
137648,52,25,27,2.8,106,87%,33%,,,5.2,105,77%,25%,,,0,104,75%,21%,,,65%,15%,2016
142090,,,,,,,,,,,,,,,,,,,,,,,,2016
100808,45,29,16,5.1,107,96%,29%,,,3.4,110,96%,53%,,,5.4,109,93%,29%,,,93%,11%,2016
100809,42,21,21,-1.7,100,55%,10%,,,1.5,100,62%,2%,,,-5,97,33%,5%,,,21%,5%,2016
100775,27,14,13,3.3,105,78%,30%,,,2.5,106,81%,33%,,,0.5,103,70%,19%,,,67%,7%,2016
100810,53,25,28,-0.1,100,55%,11%,,,3.8,105,77%,28%,,,1.1,102,70%,17%,,,51%,8%,2016
134903,49,22,27,-0.8,100,51%,4%,,,2.9,104,71%,29%,,,1.1,103,69%,20%,,,43%,4%,2016
100852,49,22,27,1.6,107,82%,31%,,,-0.6,108,92%,37%,,,0,106,90%,20%,,,73%,6%,2016
