URN,KS4 Pupils,KS4 Boys,KS4 Girls,Progress 8,Progress 8 Boys,Progress 8 Girls,Attainment 8,Attainment 8 Boys,Attainment 8 Girls,Eng Maths Grade 5,Entering EBacc,EBacc Avg Score,EBacc Avg Boys,EBacc Avg Girls,EBacc Grade 5,Progress 8 Band,P8 Desc,Academic Year
135940,157,75,82,-0.18,-0.32,-0.06,40.8,36.6,44.5,22%,3%,,,,3%,,,2017
112399,95,48,47,0.32,0.11,0.53,49.3,46,52.6,43%,21%,,,,7%,,,2017
112453,48,27,21,,,,21.5,23.1,19.6,0%,0%,,,,0%,,,2017
141499,130,67,63,-0.39,-0.59,-0.19,41.1,39.8,42.5,34%,36%,,,,14%,,,2017
112382,98,52,46,-0.26,-0.4,-0.11,42.5,40.3,44.9,31%,46%,,,,21%,,,2017
112401,92,42,50,-0.25,-0.33,-0.18,41.6,37.8,44.9,27%,42%,,,,15%,,,2017
112466,9,5,4,,,,,,,,,,,,,,,2017
112451,105,64,41,,,,42.8,42,44,0%,0%,,,,0%,,,2017
137252,250,119,131,0.1,-0.12,0.3,48.1,45,50.9,49%,31%,,,,19%,,,2017
112393,219,110,109,0.07,-0.05,0.2,45,42.4,47.7,37%,11%,,,,9%,,,2017
112400,158,82,76,-0.08,-0.11,-0.05,48.5,48.6,48.3,53%,6%,,,,5%,,,2017
112383,207,109,98,-0.13,-0.32,0.09,46.5,44.6,48.6,45%,19%,,,,14%,,,2017
142306,215,94,121,0.04,-0.12,0.16,50.7,49.2,51.8,52%,48%,,,,32%,,,2017
137205,136,60,76,-0.06,-0.36,0.18,49.7,44.7,53.6,44%,40%,,,,24%,,,2017
115797,101,57,44,,,,18,15.7,20.9,0%,0%,,,,0%,,,2017
115810,10,,10,,,,48.9,,48.9,30%,50%,,,,0%,,,2017
115758,218,101,117,-0.07,-0.32,0.16,45.6,43.4,47.6,33%,27%,,,,14%,,,2017
115775,95,53,42,-0.36,-0.54,-0.13,39.8,39.7,39.9,27%,8%,,,,7%,,,2017
136666,116,,116,0.9,,0.9,75.4,,75.4,97%,99%,,,,93%,,,2017
139772,1,,,,,,,,,,,,,,,,,2017
138428,4,,,,,,,,,,,,,,,,,2017
115774,114,61,53,-0.34,-0.5,-0.15,39,36,42.5,31%,5%,,,,4%,,,2017
136725,247,120,127,-0.08,-0.31,0.14,47.8,44.7,50.7,40%,28%,,,,17%,,,2017
137387,144,98,46,0.08,-0.02,0.29,46.3,43.6,52.1,40%,35%,,,,18%,,,2017
136474,194,95,99,0.6,0.37,0.83,60.2,57.9,62.4,78%,71%,,,,52%,,,2017
138421,137,70,67,-0.21,-0.35,-0.06,39.8,36.5,43.3,28%,18%,,,,10%,,,2017
144761,,,,,,,,,,,,,,,,,,2017
136874,124,,124,0.92,,0.92,75,,75,96%,66%,,,,61%,,,2017
137097,119,53,66,-0.08,-0.33,0.13,51.1,47.2,54.3,55%,52%,,,,41%,,,2017
136985,95,51,44,0.01,-0.14,0.17,44.6,43.7,45.7,38%,35%,,,,9%,,,2017
115795,129,72,57,,,,27.1,26.5,27.9,0%,0%,,,,0%,,,2017
115788,71,39,32,,,,50.1,41.6,60.6,56%,1%,,,,1%,,,2017
144013,,,,,,,,,,,,,,,,,,2017
115789,25,0,25,,,,38.7,,38.7,0%,0%,,,,0%,,,2017
115798,129,,129,,,,36.8,,36.8,0%,0%,,,,0%,,,2017
137059,138,65,73,-0.02,-0.18,0.13,47,45.6,48.3,51%,35%,,,,17%,,,2017
115821,7,6,1,,,,,,,,,,,,,,,2017
115772,83,51,32,-0.43,-0.62,-0.13,34.7,31.8,39.3,24%,16%,,,,7%,,,2017
115823,9,8,1,,,,,,,,,,,,,,,2017
131549,15,12,3,-1.74,,,1.4,,,0%,0%,,,,0%,,,2017
136199,124,73,51,-1.1,-1.08,-1.13,33.2,32.7,33.9,19%,49%,,,,10%,,,2017
115720,119,,119,-0.28,,-0.28,44.6,,44.6,39%,30%,,,,18%,,,2017
115793,23,10,13,,,,39.2,38.6,39.8,0%,0%,,,,0%,,,2017
136767,116,,116,0.21,,0.21,62.4,,62.4,76%,45%,,,,40%,,,2017
136772,239,111,128,-0.07,-0.32,0.15,48.2,44.9,51,39%,58%,,,,30%,,,2017
115824,3,,,,,,,,,,,,,,,,,2017
138496,47,25,22,-0.6,-0.82,-0.33,35.6,35.9,35.3,21%,15%,,,,4%,,,2017
136960,204,96,108,0.11,-0.03,0.23,50.2,49.1,51.2,45%,42%,,,,24%,,,2017
138429,10,10,0,-2.58,-2.58,,5.4,5.4,,0%,0%,,,,0%,,,2017
131557,17,12,5,,,,,,,,,,,,,,,2017
134190,10,5,5,,,,,,,,,,,,,,,2017
115802,7,5,2,,,,1.6,,,0%,0%,,,,0%,,,2017
115825,22,19,3,-2.05,,,2.3,,,0%,0%,,,,0%,,,2017
138746,164,88,76,-0.18,-0.33,0.02,43.9,40.9,47.4,34%,23%,,,,13%,,,2017
136016,144,76,68,-0.03,-0.49,0.46,43,39.4,47,31%,19%,,,,10%,,,2017
136353,122,63,59,0.72,0.64,0.82,79.4,78.2,80.6,98%,85%,,,,84%,,,2017
136306,124,124,,0.66,0.66,,72,72,,98%,88%,,,,79%,,,2017
136623,231,123,108,-0.26,-0.38,-0.11,45.4,42.9,48.4,42%,18%,,,,11%,,,2017
137690,62,33,29,-0.87,-1.24,-0.45,37.5,33.7,41.9,23%,26%,,,,6%,,,2017
140011,178,98,80,-0.72,-0.88,-0.52,38.3,37.8,39,15%,8%,,,,3%,,,2017
138871,24,16,8,,,,54.5,53.9,55.6,75%,54%,,,,25%,,,2017
137382,164,78,86,,,,49.8,49.4,50.1,52%,22%,,,,15%,,,2017
136527,207,93,114,0,-0.22,0.19,49,48,49.8,46%,42%,,,,21%,,,2017
137298,229,111,118,0.05,-0.22,0.29,46.1,42.8,49.2,38%,12%,,,,5%,,,2017
136982,239,127,112,-0.3,-0.46,-0.11,45.3,43.3,47.5,35%,25%,,,,13%,,,2017
137033,228,116,112,-0.15,-0.39,0.09,50.4,47.8,53.2,51%,51%,,,,35%,,,2017
115780,72,43,29,,,,32.6,31.8,33.7,0%,0%,,,,0%,,,2017
115809,4,,,,,,,,,,,,,,,,,2017
115723,208,108,100,-0.48,-0.73,-0.21,42.9,40.1,45.9,35%,9%,,,,3%,,,2017
137634,204,123,81,0.1,-0.02,0.28,44.1,43.5,45,26%,19%,,,,9%,,,2017
137123,126,126,,0.41,0.41,,68.3,68.3,,94%,74%,,,,61%,,,2017
136292,193,87,106,0.15,-0.19,0.46,55.6,51.6,58.9,63%,63%,,,,55%,,,2017
137217,152,84,68,-0.05,-0.21,0.14,47.7,45.1,50.9,37%,28%,,,,18%,,,2017
134463,18,15,3,,,,55.8,,,61%,100%,,,,33%,,,2017
137752,207,110,97,-1.28,-1.45,-1.08,34.6,31.9,37.6,30%,0%,,,,0%,,,2017
115794,55,32,23,,,,44.7,43.2,46.8,0%,0%,,,,0%,,,2017
115787,48,30,18,,,,38.6,38.9,38.1,48%,4%,,,,0%,,,2017
136578,117,117,,0.41,0.41,,66.5,66.5,,96%,46%,,,,43%,,,2017
136764,94,50,44,-0.22,-0.64,0.25,46.3,42.7,50.5,50%,27%,,,,18%,,,2017
141004,40,26,14,-1.16,-1.3,-0.86,36,35.9,36.2,25%,8%,,,,8%,,,2017
117685,18,8,10,-0.82,-0.77,-0.86,9.2,11.5,7.4,0%,0%,,,,0%,,,2017
117683,9,5,4,,,,,,,,,,,,,,,2017
135938,184,98,86,-0.44,-0.85,0.06,37.7,33.1,43,25%,47%,,,,7%,,,2017
138225,58,38,20,-2.09,-2.12,-2.02,22,19.7,26.6,7%,0%,,,,0%,,,2017
117607,119,68,51,,,,20.3,19.5,21.5,0%,0%,,,,0%,,,2017
117577,154,154,,0.3,0.3,,58.2,58.2,,73%,82%,,,,44%,,,2017
137637,228,118,110,0.05,-0.15,0.26,47.9,46.3,49.7,48%,26%,,,,16%,,,2017
137656,122,62,60,-0.38,-0.56,-0.19,41.1,39.4,42.9,29%,16%,,,,6%,,,2017
136877,258,130,128,0.27,0.08,0.46,56.5,54.5,58.5,65%,57%,,,,36%,,,2017
139662,,,,,,,,,,,,,,,,,,2017
117648,313,313,,,,,16.6,16.6,,0%,0%,,,,0%,,,2017
134087,16,10,6,,,,21.3,17.6,27.4,19%,0%,,,,0%,,,2017
136609,194,90,104,0.85,0.66,1.01,61.9,59.7,63.8,76%,65%,,,,56%,,,2017
117500,178,91,87,0,-0.2,0.2,50.5,48.1,52.9,53%,51%,,,,36%,,,2017
117534,128,73,55,0.08,0.04,0.14,40.9,40.6,41.2,27%,22%,,,,10%,,,2017
117669,25,18,7,-1.78,-1.69,-2.01,1.8,0.8,4.5,0%,0%,,,,0%,,,2017
117537,170,78,92,-0.09,-0.4,0.19,45.2,42.2,47.7,36%,9%,,,,5%,,,2017
117552,70,33,37,-0.01,-0.26,0.26,44.3,44.1,44.5,37%,24%,,,,13%,,,2017
117684,4,,,,,,,,,,,,,,,,,2017
136482,121,57,64,0.49,0.52,0.47,66.1,66,66.2,83%,94%,,,,78%,,,2017
135876,185,91,94,-0.12,-0.48,0.24,39.8,35.3,44.1,32%,36%,,,,14%,,,2017
138352,234,115,119,-0.1,-0.4,0.19,49.8,45.4,54.1,55%,35%,,,,21%,,,2017
138484,56,29,27,0.26,0.06,0.46,49.6,47.6,51.8,43%,45%,,,,27%,,,2017
141251,30,20,10,-1.51,-1.5,-1.52,0.5,0.7,0.2,0%,0%,,,,0%,,,2017
102256,31,12,19,,,,29.3,29.1,29.4,0%,0%,,,,0%,,,2017
137110,201,100,101,-0.37,-0.73,-0.04,42.3,39.8,44.7,41%,53%,,,,19%,,,2017
117657,60,34,26,,,,30.2,31,29,0%,0%,,,,0%,,,2017
117591,173,100,73,-0.04,-0.28,0.29,49.3,46.1,53.7,52%,44%,,,,29%,,,2017
117616,153,153,,,,,23.5,23.5,,0%,0%,,,,0%,,,2017
137270,189,100,89,0.34,0.09,0.62,54.8,50.7,59.4,57%,55%,,,,41%,,,2017
117681,5,,,,,,,,,,,,,,,,,2017
117612,64,44,20,,,,54.4,55.8,51.2,47%,47%,,,,28%,,,2017
117665,6,4,2,,,,,,,,,,,,,,,2017
139873,162,162,,-0.2,-0.2,,48.7,48.7,,49%,48%,,,,32%,,,2017
137002,207,112,95,0.47,0.32,0.66,53.7,52.9,54.7,60%,55%,,,,38%,,,2017
136973,191,106,85,0.2,-0.04,0.49,55.8,53.1,59.1,63%,36%,,,,31%,,,2017
138747,208,94,114,0.11,-0.1,0.29,44.1,42.3,45.6,38%,21%,,,,17%,,,2017
138485,1,,,,,,,,,,,,,,,,,2017
137038,170,170,,0.24,0.24,,53.6,53.6,,62%,76%,,,,45%,,,2017
140786,163,,163,0.75,,0.75,61.3,,61.3,66%,68%,,,,48%,,,2017
137985,168,,168,0.14,,0.14,54.8,,54.8,60%,88%,,,,58%,,,2017
117518,196,105,91,-0.47,-0.73,-0.18,39.7,35.9,44,34%,11%,,,,5%,,,2017
117623,24,9,15,,,,14.3,16.9,12.7,8%,0%,,,,0%,,,2017
137224,141,78,63,-0.05,-0.15,0.07,46,45.8,46.3,40%,33%,,,,13%,,,2017
136922,147,77,70,0.61,0.34,0.92,56.3,55,57.7,59%,40%,,,,26%,,,2017
137288,165,,165,0.78,,0.78,61.5,,61.5,69%,46%,,,,41%,,,2017
138106,147,,147,0.72,,0.72,59.7,,59.7,65%,80%,,,,55%,,,2017
117557,178,74,104,0.09,-0.39,0.43,49.8,42.8,54.8,51%,46%,,,,28%,,,2017
117578,208,96,112,0.03,-0.27,0.3,50.9,46.9,54.4,57%,42%,,,,29%,,,2017
117512,110,64,46,-0.7,-0.92,-0.38,33.9,30.2,39.1,14%,20%,,,,4%,,,2017
117528,167,76,91,-0.84,-1.18,-0.57,39.8,37.3,41.9,32%,28%,,,,12%,,,2017
117530,225,121,104,-0.28,-0.66,0.15,43.4,38.7,48.8,38%,24%,,,,16%,,,2017
139154,162,162,,-0.21,-0.21,,53.4,53.4,,59%,88%,,,,51%,,,2017
117650,10,5,5,,,,55.6,,,80%,70%,,,,40%,,,2017
136396,202,106,96,0.17,-0.09,0.46,55.5,53.1,58.1,63%,86%,,,,48%,,,2017
117613,40,,40,,,,65.3,,65.3,78%,65%,,,,55%,,,2017
117622,30,22,8,,,,48,52.8,34.6,40%,27%,,,,17%,,,2017
143131,104,51,53,-0.18,-0.47,0.1,41.1,39,43.2,18%,28%,,,,9%,,,2017
138632,204,110,94,-0.04,-0.17,0.1,49.4,45.6,53.9,52%,43%,,,,27%,,,2017
137792,100,51,49,-0.91,-1.06,-0.76,34.4,31.7,37.2,20%,22%,,,,8%,,,2017
137872,169,100,69,0.09,-0.12,0.39,51.5,50,53.6,54%,11%,,,,9%,,,2017
136608,203,108,95,-0.06,-0.23,0.13,48.3,44.9,52.2,50%,32%,,,,21%,,,2017
136899,205,112,93,0.12,-0.05,0.34,61.6,59.7,63.9,83%,79%,,,,58%,,,2017
139416,65,24,41,-1.29,-1.23,-1.33,34,36.1,32.8,26%,0%,,,,0%,,,2017
139036,182,90,92,-0.05,-0.25,0.16,46.2,44,48.3,38%,31%,,,,15%,,,2017
136607,193,110,83,-0.25,-0.55,0.16,45.5,41.2,51.1,45%,37%,,,,20%,,,2017
142257,20,20,,-1.67,-1.67,,8.2,8.2,,0%,0%,,,,0%,,,2017
138356,196,101,95,0.64,0.37,0.92,62.2,57.8,66.9,81%,62%,,,,55%,,,2017
117638,99,99,,,,,31.9,31.9,,0%,0%,,,,0%,,,2017
117614,33,,33,,,,32.8,,32.8,0%,0%,,,,0%,,,2017
134933,1,,,,,,,,,,,,,,,,,2017
136276,189,189,,0.53,0.53,,63.5,63.5,,84%,96%,,,,73%,,,2017
137156,176,79,97,-0.08,-0.33,0.13,52.9,48.2,56.6,55%,31%,,,,22%,,,2017
140037,76,32,44,-0.44,-0.96,-0.08,42.5,39,45.1,43%,16%,,,,11%,,,2017
136901,202,90,112,0.47,0.04,0.82,59.1,54.6,62.7,75%,34%,,,,28%,,,2017
137757,109,,109,0.25,,0.25,51.4,,51.4,53%,66%,,,,49%,,,2017
136289,180,,180,0.81,,0.81,68,,68,81%,61%,,,,53%,,,2017
136554,206,110,96,0.62,0.38,0.89,70.9,67.5,74.7,83%,76%,,,,67%,,,2017
117504,94,47,47,-0.04,-0.15,0.06,42,39.6,44.3,22%,24%,,,,10%,,,2017
137895,211,113,98,0.21,0.13,0.3,55.5,53.5,57.8,61%,52%,,,,36%,,,2017
139902,37,8,29,-1.39,-1.92,-1.26,26,19.9,27.6,14%,0%,,,,0%,,,2017
144402,,,,,,,,,,,,,,,,,,2017
140294,156,88,68,0.65,0.37,1,57.1,54,61.1,60%,44%,,,,34%,,,2017
138360,163,76,87,-0.06,-0.32,0.19,43.5,41.3,45.5,26%,57%,,,,10%,,,2017
117647,134,134,,,,,20.6,20.6,,0%,0%,,,,0%,,,2017
117596,58,30,28,-0.74,-1.02,-0.43,35.4,34.1,36.9,12%,14%,,,,5%,,,2017
117600,54,,54,,,,67.3,,67.3,89%,78%,,,,69%,,,2017
117602,98,75,23,,,,44.8,44.8,45,0%,0%,,,,0%,,,2017
117617,98,,98,,,,27.3,,27.3,0%,0%,,,,0%,,,2017
117604,179,106,73,,,,19.5,19.1,20.2,0%,0%,,,,0%,,,2017
138582,44,28,16,0.42,0.28,0.61,42.8,37.7,51.8,18%,32%,,,,11%,,,2017
137532,203,109,94,0.34,0.23,0.46,52.4,51.3,53.6,55%,80%,,,,46%,,,2017
117631,45,27,18,,,,22.7,20,26.7,0%,0%,,,,0%,,,2017
117674,19,14,5,-1.92,,,7.5,,,0%,0%,,,,0%,,,2017
117667,32,26,6,-1.66,-1.62,-1.83,0.3,0.3,0.2,0%,0%,,,,0%,,,2017
117641,104,,104,,,,48.9,,48.9,0%,0%,,,,0%,,,2017
131060,13,13,,-3.43,-3.43,,3.5,3.5,,0%,0%,,,,0%,,,2017
117605,116,63,53,,,,52.5,51.1,54.2,0%,0%,,,,0%,,,2017
137090,154,88,66,0.47,0.38,0.6,50.3,49.6,51.1,49%,38%,,,,25%,,,2017
137914,206,113,93,0.12,-0.04,0.33,51.6,49.1,54.6,52%,60%,,,,31%,,,2017
117499,171,79,92,0.01,-0.22,0.2,46,42.6,48.9,42%,38%,,,,23%,,,2017
136606,187,82,105,0.34,0.1,0.54,57.9,55.6,59.7,64%,52%,,,,35%,,,2017
117555,101,56,45,-0.33,-0.32,-0.33,43.9,43.2,44.7,41%,33%,,,,12%,,,2017
117515,157,88,69,-0.53,-0.69,-0.34,41.9,40.8,43.4,40%,38%,,,,22%,,,2017
117686,14,14,,-1.11,-1.11,,15.2,15.2,,0%,0%,,,,0%,,,2017
140049,157,81,76,0.05,0,0.11,42,42.4,41.6,35%,5%,,,,3%,,,2017
117606,48,,48,,,,54.4,,54.4,69%,0%,,,,0%,,,2017
117633,102,58,44,,,,36.1,35.6,36.8,0%,0%,,,,0%,,,2017
117679,12,6,6,,,,,,,,,,,,,,,2017
117594,154,72,82,0.2,-0.14,0.5,56,53.8,57.9,63%,45%,,,,32%,,,2017
117609,74,,74,,,,33.9,,33.9,0%,0%,,,,0%,,,2017
117690,11,6,5,,,,,,,,,,,,,,,2017
117649,250,,250,,,,21.3,,21.3,0%,0%,,,,0%,,,2017
117618,42,9,33,,,,31.7,28.6,32.5,0%,0%,,,,0%,,,2017
117640,16,9,7,,,,58,52.4,65.1,69%,69%,,,,56%,,,2017
117671,19,12,7,-1.69,-1.51,-1.93,0.6,0.6,0.6,0%,0%,,,,0%,,,2017
117672,13,11,2,-1.34,,,2.6,,,0%,0%,,,,0%,,,2017
117680,4,,,,,,,,,,,,,,,,,2017
117682,4,,,,,,,,,,,,,,,,,2017
137938,69,47,22,0.33,0.32,0.35,49.6,49.8,49.1,45%,41%,,,,28%,,,2017
142051,141,73,68,-0.12,-0.52,0.29,42.6,39.6,45.8,34%,22%,,,,9%,,,2017
137339,194,,194,0.51,,0.51,58.9,,58.9,75%,77%,,,,62%,,,2017
138286,179,92,87,0.48,0.3,0.65,58.2,56.4,60.2,69%,80%,,,,53%,,,2017
138042,168,88,80,-0.14,-0.23,-0.03,46.2,44.7,47.8,43%,53%,,,,20%,,,2017
137922,180,92,88,0.21,0.07,0.35,52.1,52.3,51.9,59%,36%,,,,19%,,,2017
137847,177,95,82,-0.32,-0.4,-0.23,45.9,45.5,46.5,34%,34%,,,,19%,,,2017
117525,108,57,51,-0.73,-0.9,-0.54,36.6,32.2,41.6,27%,38%,,,,18%,,,2017
136751,248,136,112,-0.7,-0.89,-0.48,34.5,31.3,38.3,28%,40%,,,,12%,,,2017
136012,163,94,69,-0.44,-0.9,0.17,39.8,36.2,44.7,28%,13%,,,,5%,,,2017
118223,93,53,40,,,,23.9,20.7,28,0%,0%,,,,0%,,,2017
140845,165,96,69,-0.07,-0.31,0.26,45.7,43.8,48.4,41%,13%,,,,10%,,,2017
136753,175,85,90,-0.3,-0.54,-0.05,40,40.2,39.9,29%,26%,,,,11%,,,2017
118225,16,6,10,,,,43.5,37.6,47.1,50%,31%,,,,6%,,,2017
140948,51,34,17,-0.33,-0.19,-0.59,36.7,38.2,33.7,18%,0%,,,,0%,,,2017
140691,,,,,,,,,,,,,,,,,,2017
136010,228,109,119,-0.39,-0.69,-0.1,38.8,35.8,41.7,32%,32%,,,,14%,,,2017
135552,206,107,99,-0.06,-0.31,0.23,47.9,45.5,50.5,47%,34%,,,,24%,,,2017
118227,15,12,3,,,,,,,,,,,,,,,2017
118226,6,4,2,,,,,,,,,,,,,,,2017
136871,200,83,117,-0.43,-0.6,-0.3,43.2,40.3,45.3,32%,12%,,,,6%,,,2017
145167,,,,,,,,,,,,,,,,,,2017
144968,,,,,,,,,,,,,,,,,,2017
120654,59,32,27,-0.29,-0.58,0.06,40.2,36.1,45.2,22%,10%,,,,3%,,,2017
135564,104,59,45,-0.47,-0.67,-0.21,39.6,38.1,41.6,18%,4%,,,,0%,,,2017
136315,87,42,45,0.55,0.43,0.65,66.9,67.2,66.5,89%,91%,,,,76%,,,2017
137667,110,,110,0.12,,0.12,62.2,,62.2,78%,94%,,,,55%,,,2017
137135,206,116,90,-0.57,-0.64,-0.48,44,44.2,43.7,38%,37%,,,,19%,,,2017
135666,130,73,57,-1.47,-1.61,-1.28,32.5,30.5,35.1,18%,0%,,,,0%,,,2017
138665,117,53,64,-0.13,-0.31,0.02,61.9,61,62.7,82%,90%,,,,65%,,,2017
136217,180,94,86,-0.77,-0.95,-0.57,34.1,32.4,35.9,11%,30%,,,,3%,,,2017
136415,233,120,113,0.49,0.37,0.62,56,54.4,57.8,66%,9%,,,,9%,,,2017
137166,145,145,,0.41,0.41,,66.3,66.3,,94%,68%,,,,61%,,,2017
120645,119,55,64,-0.08,-0.09,-0.06,40.4,40.5,40.4,19%,4%,,,,2%,,,2017
136968,104,50,54,-0.22,-0.52,0.06,42.2,39.7,44.4,25%,37%,,,,13%,,,2017
144488,212,109,103,-0.05,-0.34,0.24,39,36.9,41.3,25%,13%,,,,5%,,,2017
142667,25,14,11,-2.1,-1.93,-2.29,2.1,2.3,1.8,0%,0%,,,,0%,,,2017
139304,151,151,,-0.02,-0.02,,61.9,61.9,,79%,75%,,,,55%,,,2017
140950,62,52,10,-0.59,-0.7,-0.02,44.5,42.9,52.5,34%,0%,,,,0%,,,2017
139055,83,40,43,-0.35,-0.46,-0.25,36.8,35.1,38.4,16%,11%,,,,4%,,,2017
136194,195,141,54,0.52,0.46,0.68,44.9,44.2,46.7,36%,12%,,,,6%,,,2017
137873,258,122,136,-0.19,-0.39,-0.02,43.8,40.9,46.3,30%,14%,,,,7%,,,2017
136958,59,25,34,0.03,-0.27,0.25,45,42,47.2,25%,12%,,,,5%,,,2017
137447,203,98,105,0.03,-0.22,0.24,43.3,38.9,47.4,38%,50%,,,,21%,,,2017
120724,54,29,25,,,,39.9,36,44.4,2%,0%,,,,0%,,,2017
120735,171,91,80,,,,20.9,22.2,19.5,0%,0%,,,,0%,,,2017
139316,7,2,5,-2.38,,,0.7,,,0%,0%,,,,0%,,,2017
120740,14,13,1,,,,,,,,,,,,,,,2017
139623,95,56,39,-0.16,-0.18,-0.14,42.1,43.1,40.7,23%,14%,,,,4%,,,2017
137793,178,86,92,-0.19,-0.37,-0.02,59.7,59.7,59.7,85%,0%,,,,0%,,,2017
137572,211,112,99,-0.08,-0.21,0.07,44,42.6,45.6,36%,12%,,,,8%,,,2017
142262,123,63,60,0.23,-0.22,0.73,61.7,57.4,66.3,74%,83%,,,,55%,,,2017
136624,123,,123,0.37,,0.37,48.6,,48.6,41%,27%,,,,15%,,,2017
138754,194,88,106,-0.92,-1.46,-0.46,31.8,26.4,36.2,15%,15%,,,,0%,,,2017
139180,73,73,,-0.22,-0.22,,56.3,56.3,,73%,92%,,,,52%,,,2017
138839,123,67,56,-0.22,-0.2,-0.25,43,43.5,42.3,21%,50%,,,,17%,,,2017
138783,58,35,23,-0.14,-0.39,0.24,37.6,33.7,43.7,19%,24%,,,,3%,,,2017
137600,76,29,47,-0.39,-0.44,-0.35,36.3,33.7,38,26%,37%,,,,17%,,,2017
141391,97,50,47,-0.87,-1.18,-0.58,28.6,27.8,29.5,13%,5%,,,,1%,,,2017
139625,2,,,,,,,,,,,,,,,,,2017
139264,29,19,10,,,,10.6,11.1,9.8,0%,0%,,,,0%,,,2017
136350,96,44,52,0.61,0.67,0.57,71.6,71,72.2,98%,92%,,,,86%,,,2017
138756,67,40,27,-0.62,-0.87,-0.26,36.3,35.1,38,21%,6%,,,,1%,,,2017
142136,17,12,5,-2.31,,,0.6,,,0%,0%,,,,0%,,,2017
142665,3,,,,,,,,,,,,,,,,,2017
142392,49,25,24,-0.19,-0.18,-0.21,40.6,41.1,40,24%,53%,,,,8%,,,2017
141253,12,8,4,-2.02,,,1.7,,,0%,0%,,,,0%,,,2017
120713,116,41,75,-0.92,-1.42,-0.64,31.8,26,35,16%,13%,,,,1%,,,2017
138757,100,55,45,0.07,-0.23,0.43,54.3,53.4,55.5,74%,85%,,,,50%,,,2017
142510,20,17,3,-2.56,,,6,,,0%,0%,,,,0%,,,2017
138638,172,,172,0.65,,0.65,68.1,,68.1,91%,67%,,,,62%,,,2017
145052,,,,,,,,,,,,,,,,,,2017
141581,124,62,62,-0.16,-0.46,0.14,44.3,40.7,48,35%,15%,,,,8%,,,2017
136476,99,59,40,-0.91,-1.18,-0.52,29.6,26.2,34.6,11%,4%,,,,2%,,,2017
120729,21,16,5,,,,32.3,,,14%,0%,,,,0%,,,2017
120754,23,18,5,-1.74,,,0.6,,,0%,0%,,,,0%,,,2017
120655,178,93,85,-0.05,-0.14,0.05,61.4,61.1,61.8,75%,92%,,,,60%,,,2017
141490,3,,,,,,,,,,,,,,,,,2017
142309,3,,,,,,,,,,,,,,,,,2017
136282,165,78,87,-0.63,-0.77,-0.51,34,31.4,36.3,16%,42%,,,,5%,,,2017
141166,47,27,20,0.1,0.04,0.19,41.1,40,42.6,19%,26%,,,,2%,,,2017
135563,83,48,35,0,-0.29,0.41,40.6,37.7,44.5,29%,12%,,,,6%,,,2017
136044,327,174,153,0.03,-0.24,0.35,44.7,41.5,48.3,30%,18%,,,,9%,,,2017
135565,263,118,145,0.35,0.18,0.48,62.8,60.8,64.4,73%,91%,,,,62%,,,2017
120642,148,,148,0.29,,0.29,63.3,,63.3,79%,74%,,,,59%,,,2017
138755,123,61,62,-0.08,-0.18,0.03,40.5,39.8,41.2,21%,7%,,,,1%,,,2017
142308,20,12,8,,,,,,,,,,,,,,,2017
120744,2,,,,,,,,,,,,,,,,,2017
136491,140,75,65,-0.16,-0.31,0.02,42.3,39.1,45.8,26%,56%,,,,16%,,,2017
139140,107,,107,0.17,,0.17,58.7,,58.7,65%,75%,,,,50%,,,2017
141254,3,,,,,,,,,,,,,,,,,2017
120763,6,4,2,,,,,,,,,,,,,,,2017
131277,10,9,1,-2.25,,,9.2,,,0%,0%,,,,0%,,,2017
137213,111,111,0,-0.05,-0.05,,61.2,61.2,,77%,78%,,,,57%,,,2017
137282,173,79,94,0.26,0.37,0.17,41.9,43.3,40.7,27%,87%,,,,8%,,,2017
120755,9,7,2,,,,,,,,,,,,,,,2017
136537,136,75,61,-0.57,-0.81,-0.29,35.3,33.2,37.9,15%,13%,,,,4%,,,2017
136479,23,15,8,0.09,-0.02,0.29,42.3,41.7,43.4,30%,13%,,,,4%,,,2017
142666,6,4,2,,,,,,,,,,,,,,,2017
136358,170,83,87,0.11,-0.23,0.44,47.7,43.8,51.4,45%,52%,,,,29%,,,2017
140534,134,63,71,-0.1,-0.31,0.09,44.7,41.6,47.3,39%,6%,,,,3%,,,2017
138759,161,78,83,-0.72,-1.28,-0.2,43,37.5,48.2,27%,65%,,,,24%,,,2017
136186,131,56,75,-0.05,-0.16,0.03,46.2,46.3,46.2,34%,8%,,,,2%,,,2017
144018,,,,,,,,,,,,,,,,,,2017
137541,206,104,102,0.33,0.02,0.65,47.4,42.8,52,44%,30%,,,,19%,,,2017
121242,128,83,45,,,,48.8,47,52.3,0%,0%,,,,0%,,,2017
137461,226,108,118,0.03,-0.26,0.3,52.5,50.3,54.6,57%,78%,,,,40%,,,2017
134455,24,10,14,,,,60.7,56.2,63.9,83%,92%,,,,71%,,,2017
142883,,,,,,,,,,,,,,,,,,2017
121229,36,29,7,,,,5.4,6,2.8,3%,0%,,,,0%,,,2017
121230,13,0,13,,,,52.2,,52.2,54%,62%,,,,46%,,,2017
135066,7,6,1,,,,3,,,14%,0%,,,,0%,,,2017
139572,137,75,62,0.03,0.01,0.05,45.1,43.1,47.6,36%,24%,,,,13%,,,2017
