URN,KS4 Pupils,KS4 Boys,KS4 Girls,Progress 8,Progress 8 Boys,Progress 8 Girls,Attainment 8,Attainment 8 Boys,Attainment 8 Girls,Eng Maths Grade 5,Entering EBacc,EBacc Avg Score,EBacc Avg Boys,EBacc Avg Girls,EBacc Grade 5,Progress 8 Band,P8 Desc,Academic Year
137582,86,46,40,-0.07,-0.29,0.18,47.1,43.4,51.4,50%,24%,,,,19%,,,2016
135941,110,50,60,-0.71,-1.01,-0.45,38.6,36,40.8,39%,16%,,,,10%,,,2016
111422,247,129,118,0.11,-0.16,0.42,54.5,51.4,57.8,70%,47%,,,,36%,,,2016
111414,201,107,94,0.3,0.14,0.48,56.3,53.2,59.9,78%,62%,,,,45%,,,2016
111429,262,150,112,-0.3,-0.45,-0.1,47.5,46,49.6,63%,44%,,,,29%,,,2016
136184,158,75,83,-0.05,-0.12,0.02,43.8,41.9,45.4,41%,17%,,,,9%,,,2016
111517,10,7,3,-1.76,,,16,,,10%,0%,,,,0%,,,2016
140093,11,11,,-1.14,-1.14,,21,21,,0%,0%,,,,0%,,,2016
111494,10,8,2,,,,,,,,,,,,,,,2016
111511,10,5,5,,,,,,,,,,,,,,,2016
111503,14,13,1,-1.34,,,3.9,,,0%,0%,,,,0%,,,2016
111505,9,9,0,-1.62,-1.62,,1.3,1.3,,0%,0%,,,,0%,,,2016
131792,1,,,,,,,,,,,,,,,,,2016
111504,21,13,8,-1.39,-1.35,-1.47,5.5,7.3,2.6,0%,0%,,,,0%,,,2016
142302,13,10,3,,,,,,,,,,,,,,,2016
136383,232,105,127,-0.47,-0.53,-0.42,42.9,39.6,45.5,48%,19%,,,,13%,,,2016
112050,145,69,76,-0.56,-0.8,-0.36,40.7,38.9,42.2,48%,14%,,,,9%,,,2016
112045,184,101,83,-0.26,-0.24,-0.27,46.7,47.1,46.2,70%,29%,,,,15%,,,2016
136596,226,114,112,-0.05,-0.25,0.14,50.2,46.3,54.2,67%,40%,,,,20%,,,2016
136524,221,108,113,0.22,0.13,0.3,54.3,52.3,56.3,70%,26%,,,,19%,,,2016
112063,78,34,44,0.04,-0.17,0.21,48,44.3,50.8,53%,45%,,,,27%,,,2016
137223,151,80,71,0.3,0.1,0.52,54.9,52.5,57.6,73%,28%,,,,25%,,,2016
140836,140,66,74,-0.23,-0.21,-0.24,47.8,46.8,48.7,59%,72%,,,,21%,,,2016
112065,101,54,47,0.07,0.03,0.11,49.1,47.1,51.4,60%,22%,,,,12%,,,2016
112043,210,102,108,0.16,0.01,0.3,50.7,46.9,54.3,57%,19%,,,,13%,,,2016
112067,153,83,70,0.06,0,0.13,50.7,51,50.3,67%,21%,,,,14%,,,2016
139155,184,97,87,0.19,0.05,0.33,51.5,49.8,53.5,67%,67%,,,,34%,,,2016
112061,158,88,70,-0.08,-0.26,0.15,46.8,43.7,50.6,48%,28%,,,,9%,,,2016
137839,110,61,49,0.16,-0.23,0.63,47.5,42.5,53.6,54%,33%,,,,19%,,,2016
136873,195,89,106,0.14,-0.11,0.36,53.7,48.7,57.9,76%,77%,,,,32%,,,2016
112058,117,67,50,0.41,0.27,0.6,54.8,52.3,58.2,83%,48%,,,,28%,,,2016
136533,263,124,139,0.06,-0.13,0.24,51.9,49.2,54.3,70%,20%,,,,11%,,,2016
136567,224,109,115,0.13,-0.02,0.26,53.4,51,55.7,75%,29%,,,,24%,,,2016
136573,267,139,128,0.17,0.21,0.12,53.6,53.4,53.8,77%,47%,,,,24%,,,2016
136852,209,114,95,0.38,0.22,0.59,52.6,50.1,55.6,70%,23%,,,,16%,,,2016
112052,144,83,61,-0.23,-0.19,-0.3,43.5,43.2,43.8,37%,27%,,,,16%,,,2016
136614,182,97,85,0,0.03,-0.04,50.9,50.7,51.1,60%,27%,,,,17%,,,2016
112054,182,95,87,0.36,0.15,0.6,54.7,52.8,56.8,69%,17%,,,,13%,,,2016
112055,261,126,135,0.11,-0.02,0.22,55.4,54,56.7,76%,53%,,,,34%,,,2016
136572,122,62,60,0.52,0.49,0.54,56.4,56.6,56.2,75%,38%,,,,25%,,,2016
140675,148,81,67,0.3,0.3,0.31,52.8,51.9,53.8,72%,20%,,,,16%,,,2016
112071,20,7,13,,,,60.1,57,61.8,90%,45%,,,,45%,,,2016
138780,23,10,13,-0.74,-1.14,-0.47,43.3,42.9,43.6,57%,65%,,,,13%,,,2016
112082,4,,,,,,,,,,,,,,,,,2016
136575,231,114,117,-0.07,-0.14,0,48.3,46.8,49.6,57%,19%,,,,11%,,,2016
112039,75,32,43,0.32,0.25,0.37,52.7,48.9,55.5,68%,53%,,,,31%,,,2016
112041,112,55,57,-0.21,-0.22,-0.21,47.6,47.2,47.9,61%,10%,,,,6%,,,2016
112038,131,68,63,-0.51,-0.8,-0.2,47.3,43,52.1,66%,31%,,,,11%,,,2016
112077,38,,38,,,,52.8,,52.8,0%,0%,,,,0%,,,2016
112076,113,64,49,,,,46.6,45.5,48.2,2%,0%,,,,0%,,,2016
138024,199,99,100,0.09,-0.05,0.24,51.2,49.7,52.7,57%,31%,,,,20%,,,2016
112086,7,4,3,,,,,,,,,,,,,,,2016
112085,8,7,1,,,,,,,,,,,,,,,2016
112087,10,5,5,,,,,,,,,,,,,,,2016
140942,1,,,,,,,,,,,,,,,,,2016
137478,24,16,8,-1.48,-1.44,-1.55,3,3.8,1.4,0%,0%,,,,0%,,,2016
135405,4,,,,,,,,,,,,,,,,,2016
137251,99,58,41,-0.05,-0.23,0.2,50,46.2,55.5,64%,43%,,,,30%,,,2016
112453,48,17,31,,,,27.7,24.9,29.3,0%,0%,,,,0%,,,2016
112375,24,15,9,-1.14,-1.24,-0.97,38.2,38,38.6,42%,21%,,,,0%,,,2016
137254,177,82,95,0,-0.28,0.24,50,45.3,54.1,60%,67%,,,,32%,,,2016
137338,54,33,21,0.49,0.57,0.36,54.7,52.9,57.4,78%,15%,,,,13%,,,2016
141106,42,18,24,-0.72,-0.97,-0.58,49.2,52.6,46.7,60%,36%,,,,19%,,,2016
142306,223,109,114,-0.05,-0.26,0.16,53,49.9,55.9,67%,57%,,,,35%,,,2016
137205,138,61,77,-0.02,-0.17,0.1,52.4,49.3,54.9,78%,36%,,,,26%,,,2016
112383,210,106,104,-0.01,-0.22,0.21,52.8,49.2,56.5,69%,21%,,,,15%,,,2016
140600,80,63,17,-0.69,-0.6,-1.01,44.6,44.9,43.6,58%,91%,,,,4%,,,2016
135940,186,94,92,-0.95,-1.19,-0.69,39.9,37.7,42.1,44%,9%,,,,6%,,,2016
112384,35,12,23,0.22,0.06,0.3,49,42.3,52.5,43%,11%,,,,9%,,,2016
136902,183,103,80,0,-0.12,0.14,54.6,52.7,57.1,76%,47%,,,,35%,,,2016
136671,129,83,46,-0.07,-0.18,0.12,50.2,47.4,55.2,66%,26%,,,,19%,,,2016
137107,65,33,32,-0.47,-0.79,-0.15,48.5,47.4,49.7,65%,17%,,,,12%,,,2016
112379,98,49,49,-0.22,-0.52,0.1,48.7,43.9,53.5,54%,43%,,,,16%,,,2016
112442,10,6,4,,,,37.3,,,10%,10%,,,,0%,,,2016
112388,75,39,36,-0.29,-0.36,-0.21,48.4,44.7,52.5,68%,11%,,,,9%,,,2016
112397,219,117,102,-0.05,-0.19,0.11,52.1,48.4,56.3,70%,51%,,,,33%,,,2016
112382,105,49,56,-0.53,-0.54,-0.53,41.8,42.2,41.5,47%,35%,,,,24%,,,2016
112399,109,45,64,-0.38,-0.56,-0.26,45.3,42.1,47.6,53%,13%,,,,9%,,,2016
136732,121,60,61,0.28,0.22,0.34,67.1,66.9,67.3,98%,93%,,,,84%,,,2016
136357,214,107,107,0.16,0.1,0.23,56.8,54.9,58.6,81%,42%,,,,30%,,,2016
136526,235,107,128,-0.2,-0.45,0.01,50.1,46.9,52.7,69%,34%,,,,22%,,,2016
135621,128,76,52,0,-0.15,0.21,47.9,47,49.2,52%,21%,,,,11%,,,2016
135620,107,62,45,-0.08,-0.11,-0.03,49.3,49.4,49,51%,13%,,,,11%,,,2016
112398,144,72,72,-0.43,-0.65,-0.22,46.6,44.3,48.8,56%,17%,,,,10%,,,2016
112400,190,91,99,-0.24,-0.33,-0.16,49.3,47.3,51.1,63%,14%,,,,9%,,,2016
112401,120,54,66,-0.52,-0.66,-0.41,45.8,44.5,46.9,58%,13%,,,,8%,,,2016
112378,23,11,12,0.19,-0.21,0.59,49.8,46.1,53.3,43%,22%,,,,17%,,,2016
112451,96,63,33,,,,41.2,39.3,44.8,15%,0%,,,,0%,,,2016
137269,35,22,13,0.18,0.21,0.13,48,49.8,45,60%,14%,,,,9%,,,2016
112377,34,18,16,-0.47,-0.66,-0.24,41.6,37.8,45.8,47%,35%,,,,15%,,,2016
137369,243,111,132,-0.03,-0.11,0.03,51.5,50.7,52.2,67%,49%,,,,35%,,,2016
112393,259,125,134,-0.22,-0.44,-0.02,46.6,43.5,49.6,68%,39%,,,,23%,,,2016
112385,177,90,87,0.04,-0.06,0.15,55.4,55.6,55.1,82%,40%,,,,33%,,,2016
141041,119,62,57,-0.77,-1.14,-0.36,41.1,35.5,47.2,36%,13%,,,,9%,,,2016
135632,163,82,81,0.08,-0.09,0.26,52,47.8,56.4,64%,64%,,,,31%,,,2016
140406,149,78,71,-1.35,-1.54,-1.15,37.1,34,40.5,44%,25%,,,,11%,,,2016
137252,223,104,119,-0.16,-0.37,0.02,48.1,43.9,51.8,65%,53%,,,,26%,,,2016
112446,58,23,35,,,,19,18.3,19.4,0%,0%,,,,0%,,,2016
141499,168,86,82,-0.59,-0.86,-0.3,41.6,37.6,45.8,58%,32%,,,,15%,,,2016
134781,9,9,,,,,8.3,8.3,,11%,0%,,,,0%,,,2016
132112,9,3,6,,,,2.2,,,0%,0%,,,,0%,,,2016
141993,3,,,,,,,,,,,,,,,,,2016
112468,8,4,4,,,,,,,,,,,,,,,2016
135410,7,7,,,,,1.4,1.4,,0%,0%,,,,0%,,,2016
112464,10,10,0,,,,,,,,,,,,,,,2016
112452,14,14,0,,,,9.6,9.6,,0%,0%,,,,0%,,,2016
135555,3,,,,,,,,,,,,,,,,,2016
112465,6,5,1,,,,,,,,,,,,,,,2016
112466,6,4,2,,,,,,,,,,,,,,,2016
112461,7,5,2,,,,5.6,,,0%,0%,,,,0%,,,2016
134191,6,5,1,,,,15,,,0%,0%,,,,0%,,,2016
115810,14,,14,,,,57.8,,57.8,57%,50%,,,,36%,,,2016
136016,165,80,85,-0.26,-0.6,0.05,43.9,39.9,47.7,40%,27%,,,,10%,,,2016
115723,195,101,94,-0.05,-0.23,0.13,50.9,49.4,52.5,64%,9%,,,,7%,,,2016
136474,194,105,89,0.61,0.48,0.77,60.6,58.3,63.3,84%,81%,,,,60%,,,2016
115720,125,,125,-0.21,,-0.21,46.1,,46.1,58%,20%,,,,10%,,,2016
140011,184,98,86,-0.74,-0.74,-0.74,42.9,43.1,42.5,44%,21%,,,,14%,,,2016
136725,268,120,148,-0.05,-0.14,0.02,53.1,50.6,55.1,70%,19%,,,,15%,,,2016
115795,130,81,49,,,,32.3,31.5,33.8,18%,0%,,,,0%,,,2016
115798,142,,142,,,,44.7,,44.7,0%,0%,,,,0%,,,2016
136960,192,93,99,0.4,0.33,0.47,57.4,55.2,59.5,79%,48%,,,,37%,,,2016
136623,228,122,106,-0.25,-0.5,0.05,50,47.7,52.7,66%,25%,,,,18%,,,2016
137634,197,114,83,0.29,0.25,0.36,52.3,51.4,53.6,61%,12%,,,,9%,,,2016
136527,187,91,96,0.16,0.14,0.18,54.3,54,54.6,65%,43%,,,,32%,,,2016
137217,168,91,77,0.05,-0.09,0.21,53,52.6,53.5,70%,38%,,,,29%,,,2016
136772,241,126,115,-0.23,-0.27,-0.19,50.9,50.7,51.2,75%,35%,,,,25%,,,2016
136292,201,112,89,0.48,0.31,0.69,59.6,57.9,61.8,85%,63%,,,,52%,,,2016
136578,120,120,,0.16,0.16,,63.3,63.3,,98%,59%,,,,53%,,,2016
138421,162,92,70,-0.43,-0.47,-0.39,44.8,43.1,47,41%,19%,,,,15%,,,2016
115797,111,61,50,,,,33.3,31.3,35.7,2%,0%,,,,0%,,,2016
137387,148,76,72,0.17,-0.02,0.37,49.6,47.9,51.5,64%,24%,,,,14%,,,2016
137097,136,71,65,0.01,-0.15,0.19,55.9,53.6,58.5,78%,46%,,,,36%,,,2016
134463,15,6,9,,,,56.9,58.8,55.7,93%,93%,,,,47%,,,2016
138871,15,5,10,,,,56,,,87%,60%,,,,40%,,,2016
138496,66,32,34,-0.63,-0.72,-0.54,41.3,40.9,41.8,48%,26%,,,,5%,,,2016
136199,132,90,42,-1.12,-1.18,-0.99,33.7,31.5,38.5,31%,7%,,,,2%,,,2016
136666,120,,120,0.46,,0.46,70.7,,70.7,99%,91%,,,,88%,,,2016
137033,230,124,106,0.33,0.2,0.48,59.1,59.2,58.9,80%,57%,,,,46%,,,2016
115780,63,42,21,,,,50.3,49.9,51,78%,0%,,,,0%,,,2016
115774,138,67,71,-0.46,-0.76,-0.17,44.4,41,47.6,47%,11%,,,,7%,,,2016
115775,93,47,46,-0.29,-0.51,-0.07,47,45.1,48.8,53%,6%,,,,3%,,,2016
137123,120,120,,0.2,0.2,,66.8,66.8,,99%,77%,,,,49%,,,2016
137690,76,39,37,-1.05,-1.26,-0.81,38.3,34.8,42.1,37%,30%,,,,4%,,,2016
138746,194,106,88,-0.03,-0.09,0.04,50.3,49.9,50.8,69%,29%,,,,20%,,,2016
136353,121,66,55,0.42,0.37,0.49,75.9,75.6,76.3,100%,89%,,,,88%,,,2016
115772,116,54,62,-0.11,-0.39,0.13,44.9,41.6,47.8,51%,20%,,,,16%,,,2016
115758,230,111,119,0.23,0.16,0.3,52.6,52.2,52.9,59%,40%,,,,23%,,,2016
115787,53,28,25,,,,35.8,35.8,35.9,57%,0%,,,,0%,,,2016
136767,113,,113,-0.02,,-0.02,64,,64,97%,66%,,,,61%,,,2016
115794,47,31,16,,,,58.7,59,58.2,77%,13%,,,,11%,,,2016
136982,239,128,111,-0.23,-0.36,-0.08,49.1,45.8,53,62%,16%,,,,14%,,,2016
137298,226,113,113,-0.39,-0.48,-0.29,46.5,44.8,48.2,51%,8%,,,,4%,,,2016
136306,121,121,,0.52,0.52,,71.3,71.3,,100%,87%,,,,84%,,,2016
136985,90,49,41,0.25,0.37,0.09,48.5,49.3,47.5,46%,24%,,,,13%,,,2016
136874,125,,125,0.43,,0.43,69.6,,69.6,98%,68%,,,,64%,,,2016
137752,247,130,117,0,-0.15,0.18,51.8,49.9,53.8,65%,13%,,,,11%,,,2016
137059,126,76,50,0.07,-0.16,0.42,50.5,49.3,52.3,63%,37%,,,,25%,,,2016
115789,24,0,24,,,,46.5,,46.5,0%,0%,,,,0%,,,2016
136764,94,49,45,-0.12,-0.27,0.03,48.2,46.6,50.1,60%,34%,,,,23%,,,2016
115788,81,44,37,,,,57.8,54.2,62.1,73%,41%,,,,26%,,,2016
137382,163,82,81,-0.13,-0.4,0.15,50.4,48.6,52.2,67%,17%,,,,11%,,,2016
115793,15,9,6,,,,62.3,58.9,67.5,100%,47%,,,,40%,,,2016
115825,21,16,5,-1.94,,,5.2,,,0%,0%,,,,0%,,,2016
131549,13,11,2,-1.87,,,4.3,,,0%,0%,,,,0%,,,2016
115821,7,6,1,,,,,,,,,,,,,,,2016
138881,3,,,,,,,,,,,,,,,,,2016
115812,6,6,0,-1.92,-1.92,,14.7,14.7,,17%,0%,,,,0%,,,2016
115802,13,6,7,,,,2,0.7,3.1,0%,0%,,,,0%,,,2016
138428,9,8,1,-1.9,,,10,,,0%,0%,,,,0%,,,2016
134190,5,,,,,,,,,,,,,,,,,2016
115809,2,,,,,,,,,,,,,,,,,2016
131557,27,19,8,,,,,,,,,,,,,,,2016
115824,5,,,,,,,,,,,,,,,,,2016
138429,4,,,,,,,,,,,,,,,,,2016
115813,2,,,,,,,,,,,,,,,,,2016
115823,7,6,1,,,,,,,,,,,,,,,2016
117600,39,,39,,,,68.4,,68.4,97%,77%,,,,72%,,,2016
117512,95,53,42,-0.22,-0.54,0.19,42.6,36.5,50.2,39%,24%,,,,13%,,,2016
117602,90,71,19,,,,45.7,45.2,47.5,0%,0%,,,,0%,,,2016
117578,167,85,82,0.01,-0.01,0.04,54.7,53.7,55.7,71%,59%,,,,40%,,,2016
117552,67,26,41,-0.13,-0.19,-0.09,45.6,39.2,49.7,49%,24%,,,,7%,,,2016
117515,154,96,58,-0.44,-0.46,-0.41,41.3,40.4,42.8,36%,30%,,,,16%,,,2016
117518,220,123,97,-0.4,-0.43,-0.36,44.3,43.9,44.8,58%,10%,,,,4%,,,2016
138286,176,102,74,0.38,0.27,0.53,59.3,56.9,62.6,80%,75%,,,,55%,,,2016
117604,523,314,209,,,,8.6,9,8,0%,0%,,,,0%,,,2016
137637,219,109,110,-0.16,-0.19,-0.13,49.8,48.4,51.1,61%,19%,,,,13%,,,2016
137757,91,,91,0.31,,0.31,55.6,,55.6,84%,63%,,,,47%,,,2016
117605,127,63,64,,,,49,48.6,49.5,0%,0%,,,,0%,,,2016
117577,153,153,,0.19,0.19,,58.5,58.5,,90%,64%,,,,44%,,,2016
136396,199,95,104,0.33,0.07,0.56,59.8,56.1,63.2,79%,82%,,,,52%,,,2016
135938,137,76,61,-0.07,-0.12,-0.01,47.7,47.9,47.5,55%,30%,,,,11%,,,2016
137872,165,84,81,0.02,-0.19,0.24,53.4,50.2,56.6,72%,55%,,,,34%,,,2016
117528,178,104,74,-0.6,-0.73,-0.43,42.9,38.9,48.5,39%,28%,,,,13%,,,2016
117591,173,92,81,-0.08,-0.25,0.11,53.2,52.4,54.2,71%,51%,,,,39%,,,2016
137090,171,98,73,0.47,0.35,0.63,53.5,51.2,56.6,64%,43%,,,,29%,,,2016
117596,88,51,37,-0.38,-0.67,0.02,42.6,40.8,45,40%,27%,,,,5%,,,2016
139902,44,11,33,-1.42,-1.14,-1.5,29.4,32,28.5,16%,0%,,,,0%,,,2016
138225,55,43,12,-2.16,-2.27,-1.82,23.3,22.3,26.8,9%,0%,,,,0%,,,2016
136554,202,104,98,0.47,0.37,0.58,70.6,69.8,71.4,95%,80%,,,,75%,,,2016
117623,25,23,2,,,,28.2,,,20%,4%,,,,0%,,,2016
139416,82,27,55,-0.76,-0.84,-0.72,43.5,42,44.2,72%,0%,,,,0%,,,2016
117504,94,52,42,0.47,0.47,0.48,51.2,49.8,52.9,53%,16%,,,,2%,,,2016
135876,189,105,84,-0.09,-0.36,0.24,45.4,41.1,50.8,51%,20%,,,,13%,,,2016
137002,211,107,104,0.53,0.46,0.62,57.6,56,59.3,76%,57%,,,,42%,,,2016
137532,211,106,105,-0.09,-0.27,0.08,52.7,50.9,54.6,70%,61%,,,,45%,,,2016
117648,325,325,,,,,27.9,27.9,,0%,0%,,,,0%,,,2016
117649,129,,129,,,,39.3,,39.3,0%,0%,,,,0%,,,2016
117607,135,82,53,,,,21.8,19.9,24.7,0%,0%,,,,0%,,,2016
142051,135,73,62,-0.29,-0.5,-0.05,46.1,43.8,48.9,55%,12%,,,,6%,,,2016
117500,175,90,85,-0.14,-0.27,0,52.3,49.3,55.5,73%,56%,,,,36%,,,2016
140786,162,,162,0.69,,0.69,63.5,,63.5,91%,62%,,,,59%,,,2016
138747,197,93,104,0.01,-0.2,0.19,47.6,44.3,50.6,67%,14%,,,,14%,,,2016
117537,153,82,71,0.18,0.05,0.34,51.1,50.4,51.9,61%,27%,,,,13%,,,2016
139154,156,156,,0.27,0.27,,59.3,59.3,,77%,89%,,,,67%,,,2016
137288,158,,158,0.6,,0.6,62.3,,62.3,88%,45%,,,,36%,,,2016
136482,115,56,59,0.23,0.24,0.23,62.5,59.6,65.2,92%,93%,,,,73%,,,2016
117657,79,44,35,,,,32.7,33.4,31.8,0%,0%,,,,0%,,,2016
117557,178,87,91,0.08,-0.14,0.3,54.6,51.8,57.2,79%,42%,,,,30%,,,2016
137895,219,114,105,0.08,-0.03,0.2,55.8,53.5,58.2,75%,65%,,,,43%,,,2016
136607,190,116,74,-0.08,-0.38,0.41,50.1,47.4,54.4,72%,39%,,,,21%,,,2016
139036,182,89,93,-0.01,-0.34,0.31,51.4,46.8,55.8,69%,28%,,,,21%,,,2016
117650,19,9,10,,,,58.9,55.4,62.1,74%,53%,,,,37%,,,2016
136608,209,117,92,0.16,0.13,0.2,53.4,52.1,55,68%,43%,,,,29%,,,2016
137156,178,85,93,-0.05,-0.23,0.12,54.1,49.3,58.6,70%,33%,,,,24%,,,2016
137110,180,93,87,-0.28,-0.38,-0.18,47.3,45.6,49,58%,57%,,,,19%,,,2016
138106,143,,143,0.36,,0.36,59.8,,59.8,87%,69%,,,,57%,,,2016
138042,181,100,81,-0.11,-0.13,-0.07,48.6,48.2,49.1,59%,55%,,,,28%,,,2016
117534,138,62,76,0.32,0.48,0.19,48,46.8,49.1,55%,36%,,,,18%,,,2016
117616,156,156,,,,,29.7,29.7,,0%,0%,,,,0%,,,2016
137656,112,57,55,-0.11,-0.16,-0.06,48.2,46.1,50.4,56%,45%,,,,26%,,,2016
138632,209,105,104,-0.07,-0.04,-0.1,53.4,52.6,54.2,68%,42%,,,,27%,,,2016
137224,133,79,54,-0.23,-0.52,0.18,47.6,44.6,52,52%,36%,,,,20%,,,2016
137938,98,62,36,0.18,0.12,0.29,50.6,49.3,52.9,63%,41%,,,,17%,,,2016
117530,234,122,112,-0.06,-0.43,0.34,49.6,45.1,54.5,65%,35%,,,,24%,,,2016
137792,82,47,35,-0.29,-0.44,-0.09,43.2,41.3,45.8,48%,4%,,,,4%,,,2016
136899,189,90,99,0.2,0.03,0.36,64,63.4,64.5,92%,71%,,,,60%,,,2016
137985,159,,159,0.33,,0.33,61,,61,90%,92%,,,,72%,,,2016
117614,34,,34,,,,30.7,,30.7,0%,0%,,,,0%,,,2016
117499,153,66,87,0.16,0,0.28,52.1,49.9,53.8,66%,48%,,,,31%,,,2016
102256,30,12,18,,,,46,44.2,47.2,53%,0%,,,,0%,,,2016
136877,252,150,102,0.07,-0.04,0.23,55.7,53.4,59.1,71%,49%,,,,37%,,,2016
117609,68,,68,,,,35.5,,35.5,0%,0%,,,,0%,,,2016
139662,,,,,,,,,,,,,,,,,,2016
139835,2,,,,,,,,,,,,,,,,,2016
139873,161,161,,0.07,0.07,,56.7,56.7,,81%,78%,,,,51%,,,2016
136606,186,107,79,-0.06,-0.25,0.19,56.2,52.6,60.9,79%,49%,,,,33%,,,2016
136973,190,92,98,0.12,0.05,0.2,59.3,58.1,60.5,83%,49%,,,,44%,,,2016
117641,88,,88,,,,65.9,,65.9,95%,74%,,,,68%,,,2016
117631,18,10,8,,,,53.1,54.4,51.4,83%,6%,,,,6%,,,2016
137339,194,,194,0.61,,0.61,61.5,,61.5,85%,78%,,,,66%,,,2016
117617,94,,94,,,,36.3,,36.3,0%,0%,,,,0%,,,2016
134087,14,13,1,,,,16.9,,,14%,0%,,,,0%,,,2016
117647,141,141,,,,,40.2,40.2,,0%,0%,,,,0%,,,2016
117612,63,40,23,,,,46.5,46,47.4,0%,0%,,,,0%,,,2016
136901,203,100,103,0.54,0.45,0.62,63.3,61.3,65.1,87%,52%,,,,48%,,,2016
117638,101,101,,,,,60.8,60.8,,91%,30%,,,,20%,,,2016
117633,103,66,37,,,,47.4,46.5,48.8,87%,0%,,,,0%,,,2016
117613,40,,40,,,,68,,68,100%,73%,,,,70%,,,2016
138356,197,94,103,0.43,0.34,0.53,63.9,62.7,65,91%,62%,,,,53%,,,2016
137914,207,97,110,0.19,0.11,0.26,55,53.2,56.5,77%,40%,,,,29%,,,2016
117606,49,,49,,,,67.7,,67.7,96%,76%,,,,73%,,,2016
117594,154,78,76,0.26,0.13,0.39,57.3,54.8,59.9,80%,38%,,,,34%,,,2016
138360,145,70,75,0.01,-0.19,0.21,49.2,47.1,51.2,61%,50%,,,,14%,,,2016
137922,176,103,73,0,-0.06,0.1,52.8,51.8,54.1,78%,47%,,,,39%,,,2016
138582,51,28,23,0.66,0.77,0.51,50.5,50.6,50.4,73%,35%,,,,14%,,,2016
136609,174,89,85,0.58,0.51,0.66,60.1,59,61.2,89%,62%,,,,44%,,,2016
138484,69,32,37,-0.03,-0.08,0.02,46.3,47.7,45.1,51%,38%,,,,14%,,,2016
143131,,,,,,,,,,,,,,,,,,2016
117538,116,62,54,-0.01,-0.19,0.2,48.9,45,53.4,53%,42%,,,,32%,,,2016
117622,15,8,7,,,,55.8,48.1,64.6,87%,33%,,,,33%,,,2016
140294,161,82,79,0.62,0.54,0.71,59.1,57.2,61,79%,38%,,,,32%,,,2016
117525,131,72,59,-0.42,-0.63,-0.17,43.2,39.9,47.2,44%,15%,,,,9%,,,2016
137270,181,92,89,0.25,0.08,0.42,57.7,54.7,60.9,81%,56%,,,,36%,,,2016
137847,172,100,72,-0.11,-0.15,-0.06,51.7,50.9,52.8,66%,30%,,,,22%,,,2016
117640,18,11,7,,,,46,48.1,42.7,50%,22%,,,,17%,,,2016
140037,113,65,48,-0.44,-0.52,-0.34,44.3,44.3,44.4,49%,13%,,,,5%,,,2016
117555,108,57,51,0.32,0.3,0.34,57.3,55.6,59.1,77%,38%,,,,28%,,,2016
117618,28,8,20,,,,40.1,37.4,41.2,89%,0%,,,,0%,,,2016
138352,233,132,101,-0.03,-0.14,0.11,53.1,52,54.5,74%,34%,,,,24%,,,2016
137038,176,176,,0.28,0.28,,57.2,57.2,,84%,76%,,,,52%,,,2016
136276,190,190,,0.47,0.47,,66.6,66.6,,93%,94%,,,,81%,,,2016
136289,180,,180,0.46,,0.46,64.2,,64.2,86%,59%,,,,53%,,,2016
141004,48,32,16,-0.96,-1.04,-0.82,40.3,39,43,48%,2%,,,,0%,,,2016
140049,138,64,74,0,-0.15,0.14,46.1,41.7,50,57%,4%,,,,3%,,,2016
136922,143,88,55,0.46,0.26,0.75,60.7,59.6,62.4,85%,39%,,,,35%,,,2016
117684,9,4,5,,,,,,,,,,,,,,,2016
117674,14,8,6,-2.57,-2.97,-2.03,7.5,4.3,11.8,0%,0%,,,,0%,,,2016
131060,8,8,,-2.32,-2.32,,5.1,5.1,,0%,0%,,,,0%,,,2016
117681,9,8,1,,,,,,,,,,,,,,,2016
117672,14,9,5,-1.46,,,3.6,,,0%,0%,,,,0%,,,2016
117686,19,19,,-1.03,-1.03,,19.5,19.5,,0%,0%,,,,0%,,,2016
117667,26,16,10,-1.68,-1.6,-1.8,1.7,1.9,1.2,0%,0%,,,,0%,,,2016
117690,3,,,,,,,,,,,,,,,,,2016
142257,13,13,,-1.56,-1.56,,16.7,16.7,,8%,0%,,,,0%,,,2016
117685,13,6,7,-0.12,,,22.6,22.3,22.9,0%,0%,,,,0%,,,2016
138485,8,4,4,-1.58,,,15.8,,,0%,0%,,,,0%,,,2016
117680,11,5,6,,,,,,,,,,,,,,,2016
117679,7,5,2,-2.76,,,0.6,,,0%,0%,,,,0%,,,2016
141251,28,19,9,-1.75,-1.77,-1.73,0.2,0.3,0,0%,0%,,,,0%,,,2016
117646,3,,,,,,,,,,,,,,,,,2016
117665,9,4,5,-1.53,,,0.7,,,0%,0%,,,,0%,,,2016
117671,8,7,1,,,,,,,,,,,,,,,2016
117669,25,23,2,-1.81,,,0.8,,,0%,0%,,,,0%,,,2016
117683,7,5,2,,,,,,,,,,,,,,,2016
117682,4,,,,,,,,,,,,,,,,,2016
136012,200,107,93,-0.17,-0.22,-0.1,44.7,43.1,46.6,55%,19%,,,,10%,,,2016
135552,209,92,117,0.05,-0.17,0.23,49.7,45.4,53.2,66%,32%,,,,20%,,,2016
140845,153,73,80,-0.14,-0.58,0.27,46.8,41.7,51.5,58%,15%,,,,12%,,,2016
140691,,,,,,,,,,,,,,,,,,2016
