URN,KS2 Pupils,KS2 Boys,KS2 Girls,Reading Progress,Reading Score,Reading Meet Std,Reading Exceed Std,Reading Progress Band,Reading Progress Desc,Writing Progress,Writing Score,Writing Meet Std,Writing Exceed Std,Writing Progress Band,Writing Progress Desc,Maths Progress,Maths Score,Maths Meet Std,Maths Exceed Std,Maths Progress Band,Maths Progress Desc,Overall Meet Std,Overall Exceed Std,Academic Year
112545,18,7,11,-3.9,99,50%,11%,,,-1.6,108,78%,44%,,,-1.1,102,78%,17%,,,44%,11%,2017
109789,30,15,15,-0.8,99,43%,3%,,,-2.6,101,53%,10%,,,-1.2,99,50%,7%,,,27%,3%,2017
118393,61,33,28,0.6,105,77%,31%,,,2.4,106,80%,28%,,,-1.1,103,75%,11%,,,66%,7%,2017
112242,47,33,14,-2.9,103,68%,19%,,,-1.9,104,68%,23%,,,-3.8,102,62%,6%,,,51%,2%,2017
102830,89,45,44,-1.6,102,62%,19%,,,0.2,106,75%,27%,,,-0.9,103,64%,21%,,,51%,10%,2017
135595,30,20,10,-0.6,98,37%,13%,,,-9.1,102,53%,17%,,,-1.4,98,50%,7%,,,20%,0%,2017
144621,,,,,,,,,,,,,,,,,,,,,,,,2017
118849,107,63,44,-0.5,108,84%,43%,,,-0.2,107,84%,37%,,,-1.5,107,86%,29%,,,78%,18%,2017
106853,28,9,19,-3.9,99,43%,4%,,,0.7,102,50%,21%,,,-3.2,100,64%,4%,,,39%,4%,2017
139163,29,16,13,-0.9,104,69%,31%,,,-0.8,105,72%,34%,,,-3.4,102,66%,17%,,,62%,10%,2017
116362,29,14,15,3.5,107,90%,38%,,,2.3,106,83%,28%,,,3,107,83%,34%,,,83%,21%,2017
106510,30,16,14,0.9,106,77%,30%,,,2.5,108,93%,40%,,,3.1,108,93%,40%,,,73%,23%,2017
125219,60,27,33,-1,104,70%,20%,,,-1.3,105,68%,25%,,,-1.1,104,65%,28%,,,50%,12%,2017
105088,24,11,13,2.7,105,88%,25%,,,2.8,107,96%,25%,,,2.8,105,88%,21%,,,75%,8%,2017
112897,43,18,25,-1.5,102,67%,26%,,,-2.2,106,77%,40%,,,-3.6,100,49%,9%,,,47%,7%,2017
118597,18,9,9,-0.8,107,83%,28%,,,-1.9,106,72%,28%,,,-1,106,94%,33%,,,78%,17%,2017
124686,21,16,5,3.1,107,76%,38%,,,0.9,103,57%,10%,,,2.8,107,71%,29%,,,67%,5%,2017
100347,30,16,14,0.2,108,97%,43%,,,-0.5,111,100%,50%,,,1.7,109,97%,43%,,,87%,17%,2017
126380,10,4,6,-3.6,105,80%,20%,,,-4.5,103,70%,10%,,,-3.1,105,90%,10%,,,80%,0%,2017
137866,30,12,18,-0.4,103,60%,23%,,,3.3,105,63%,23%,,,1,104,67%,10%,,,57%,7%,2017
123840,19,9,10,3,106,84%,21%,,,-0.9,107,89%,26%,,,-0.7,102,74%,11%,,,63%,5%,2017
119584,27,11,16,2.9,112,93%,63%,,,0.6,116,96%,89%,,,4.6,112,100%,70%,,,89%,30%,2017
109255,59,25,34,2,110,97%,51%,,,-0.4,109,93%,46%,,,-0.2,108,93%,39%,,,88%,17%,2017
141059,31,17,14,3.1,103,74%,13%,,,3.4,106,74%,26%,,,4.8,105,87%,19%,,,71%,6%,2017
140287,27,14,13,-3.6,102,59%,19%,,,-1.9,107,81%,37%,,,-2,103,78%,15%,,,56%,0%,2017
120087,21,13,8,-0.2,104,71%,29%,,,-1.1,101,57%,14%,,,-1.1,101,57%,10%,,,52%,5%,2017
106094,28,18,10,0,105,71%,25%,,,-1.8,105,75%,21%,,,-2.4,103,68%,7%,,,43%,0%,2017
139038,56,29,27,0.3,105,75%,30%,,,-1.1,106,77%,38%,,,-1.7,103,63%,25%,,,54%,7%,2017
143087,86,42,44,1.6,105,76%,31%,,,-0.6,108,80%,47%,,,2,106,79%,28%,,,63%,9%,2017
112603,27,13,14,2.1,108,85%,41%,,,1.7,109,85%,44%,,,1.6,107,89%,37%,,,85%,19%,2017
121123,16,4,12,-5,100,44%,13%,,,-2.8,97,31%,0%,,,-8,96,31%,0%,,,25%,0%,2017
134538,60,27,33,-3.1,101,58%,8%,,,0.6,103,67%,15%,,,-2.8,102,62%,12%,,,50%,7%,2017
124029,59,26,33,-3.5,101,66%,15%,,,-0.6,104,76%,20%,,,-2.8,102,69%,5%,,,56%,2%,2017
134009,58,20,38,3.5,108,90%,43%,,,1.9,110,91%,47%,,,3,107,88%,38%,,,83%,22%,2017
102041,90,45,45,-1,101,56%,16%,,,-0.2,106,77%,28%,,,1,103,74%,14%,,,50%,1%,2017
111560,42,27,15,1.6,102,55%,24%,,,-1.5,102,52%,12%,,,-0.6,100,45%,7%,,,33%,0%,2017
119978,58,27,31,-1.7,103,72%,26%,,,1.4,103,69%,21%,,,-1.4,104,74%,21%,,,64%,10%,2017
118623,9,4,5,-1.8,101,56%,22%,,,2.1,100,44%,22%,,,-6.6,96,44%,11%,,,33%,11%,2017
122578,28,14,14,0.1,107,96%,21%,,,-0.7,108,89%,39%,,,-0.3,106,93%,21%,,,82%,7%,2017
106516,,,,,,,,,,,,,,,,,,,,,,,,2017
109689,119,57,62,1.1,107,87%,39%,,,1.1,105,80%,26%,,,-0.4,105,82%,23%,,,75%,14%,2017
134728,14,9,5,-5.3,,0%,0%,,,-5.3,,0%,0%,,,-7.2,,0%,0%,,,0%,0%,2017
133440,18,12,6,,,0%,0%,,,,,0%,0%,,,,,0%,0%,,,0%,0%,2017
123344,8,7,1,-2,,0%,0%,,,-4.1,,0%,0%,,,-2.6,,0%,0%,,,0%,0%,2017
106969,14,12,2,-8.1,93,0%,0%,,,-5.1,94,0%,0%,,,-8.9,97,0%,0%,,,0%,0%,2017
142788,59,36,23,-0.3,106,83%,32%,,,-2.4,107,88%,31%,,,-1.1,105,76%,31%,,,64%,7%,2017
103310,60,26,34,-1.9,101,58%,18%,,,-1.4,102,65%,17%,,,-2,101,58%,13%,,,47%,8%,2017
124560,47,16,31,-1.2,101,62%,21%,,,-0.8,102,57%,17%,,,-0.1,103,68%,17%,,,49%,4%,2017
106299,66,33,33,2,108,91%,36%,,,-0.9,112,92%,58%,,,2.4,109,85%,47%,,,73%,20%,2017
136560,148,75,73,0.5,105,80%,24%,,,-0.7,105,75%,22%,,,-2.3,102,69%,16%,,,61%,7%,2017
106926,31,17,14,0.2,105,77%,23%,,,2.1,108,84%,39%,,,-0.6,104,87%,16%,,,77%,6%,2017
139019,43,20,23,0.1,104,74%,21%,,,-0.3,106,81%,30%,,,-0.7,103,77%,16%,,,63%,9%,2017
121095,16,6,10,0.6,105,81%,31%,,,0.5,107,75%,31%,,,2.5,107,81%,38%,,,75%,13%,2017
108226,43,17,26,0.5,103,74%,21%,,,0.6,106,77%,23%,,,-0.2,103,74%,16%,,,60%,7%,2017
118022,5,,,,,,,,,,,,,,,,,,,,,,,2017
107933,42,21,21,-1,97,36%,5%,,,-1,100,48%,7%,,,0.7,99,52%,7%,,,19%,5%,2017
121876,14,11,3,-0.4,108,93%,36%,,,-0.3,112,100%,50%,,,1.1,109,93%,36%,,,86%,14%,2017
131554,60,36,24,-2.5,104,70%,17%,,,-0.6,107,77%,33%,,,-0.7,105,70%,30%,,,58%,12%,2017
141048,28,15,13,-0.3,105,89%,21%,,,0.7,106,89%,25%,,,-0.4,105,86%,7%,,,71%,7%,2017
121326,7,3,4,-2.4,102,71%,14%,,,-4.4,99,43%,0%,,,-4.9,99,57%,0%,,,43%,0%,2017
145054,,,,,,,,,,,,,,,,,,,,,,,,2017
116654,8,4,4,-0.8,102,75%,13%,,,-2.1,104,75%,25%,,,-3.5,100,50%,25%,,,38%,0%,2017
100687,83,32,51,0.5,105,76%,23%,,,1,108,82%,41%,,,1.1,106,81%,34%,,,70%,11%,2017
116276,31,16,15,-0.1,104,68%,29%,,,0.2,102,55%,13%,,,0.3,104,81%,23%,,,68%,13%,2017
101588,,,,,,,,,,,,,,,,,,,,,,,,2017
105018,33,15,18,-0.1,104,67%,30%,,,0.9,105,76%,27%,,,-0.6,103,73%,21%,,,58%,6%,2017
114096,42,26,16,-0.6,101,62%,12%,,,0.6,104,74%,14%,,,-0.4,101,62%,5%,,,48%,5%,2017
117878,22,14,8,1.3,106,77%,32%,,,-0.3,106,68%,23%,,,-1.1,103,64%,23%,,,55%,14%,2017
137570,24,15,9,-2.4,104,67%,17%,,,-0.5,104,79%,25%,,,-2.6,103,67%,8%,,,54%,8%,2017
111949,75,40,35,2.8,107,83%,40%,,,1.1,106,79%,32%,,,-0.9,103,67%,19%,,,60%,11%,2017
115067,8,7,1,4,105,75%,25%,,,7.1,107,100%,25%,,,1.4,103,88%,13%,,,75%,13%,2017
132221,58,34,24,1.4,109,90%,50%,,,-1.5,106,84%,28%,,,-1.1,105,83%,28%,,,74%,10%,2017
119486,26,19,7,0.3,102,73%,19%,,,0,103,73%,15%,,,-2.3,101,65%,15%,,,65%,4%,2017
142996,22,9,13,2.2,102,73%,18%,,,0.6,106,82%,41%,,,1.5,102,68%,23%,,,64%,5%,2017
120107,96,53,43,-3.3,101,60%,11%,,,0.1,105,75%,28%,,,-0.7,104,80%,19%,,,51%,5%,2017
119481,29,14,15,-2.6,103,69%,21%,,,-2,105,76%,28%,,,-2.4,103,72%,24%,,,55%,14%,2017
113789,32,16,16,0.7,104,75%,25%,,,-1.8,105,84%,25%,,,-0.1,104,72%,19%,,,47%,0%,2017
133769,79,41,38,-1.7,100,57%,6%,,,-0.9,106,73%,34%,,,-0.9,102,61%,9%,,,46%,0%,2017
115486,47,27,20,-3.3,103,62%,26%,,,-0.9,105,74%,30%,,,-1.6,104,72%,17%,,,55%,11%,2017
115742,40,25,15,-3.8,101,70%,10%,,,-2.5,102,73%,10%,,,-1.4,104,78%,18%,,,63%,3%,2017
143139,,,,,,,,,,,,,,,,,,,,,,,,2017
102188,59,36,23,0.9,102,59%,14%,,,-0.7,107,76%,39%,,,4.8,107,81%,41%,,,53%,0%,2017
140109,31,20,11,-2.3,102,68%,10%,,,1.7,106,90%,16%,,,3.4,108,97%,26%,,,68%,6%,2017
105150,28,15,13,1.3,103,64%,21%,,,-2,102,68%,14%,,,-1.1,101,68%,18%,,,36%,4%,2017
103410,30,9,21,2.9,110,97%,50%,,,0.3,111,97%,60%,,,2.1,108,100%,40%,,,93%,20%,2017
100446,15,8,7,5.6,109,93%,67%,,,7.6,115,100%,100%,,,7.6,111,93%,73%,,,93%,47%,2017
139241,11,5,6,3.6,108,100%,36%,,,4.5,104,73%,9%,,,2.7,106,91%,27%,,,91%,18%,2017
114265,29,16,13,-0.5,103,69%,10%,,,2.4,102,69%,17%,,,-1.8,101,79%,10%,,,59%,0%,2017
114247,14,9,5,-2.6,98,43%,14%,,,0.4,102,71%,7%,,,2.4,102,79%,7%,,,36%,7%,2017
120371,10,5,5,0.3,103,60%,30%,,,4.8,105,60%,20%,,,0.1,102,60%,20%,,,60%,10%,2017
106641,20,10,10,2.9,103,65%,10%,,,0.9,104,70%,20%,,,1.9,102,75%,10%,,,55%,0%,2017
124258,62,36,26,-1,105,85%,27%,,,-2,106,77%,27%,,,0.1,106,84%,34%,,,66%,6%,2017
135058,24,15,9,-2.8,100,58%,13%,,,-1.3,103,67%,8%,,,-5.1,99,54%,8%,,,38%,0%,2017
111266,8,3,5,0.4,107,88%,25%,,,-2.9,104,75%,13%,,,-4.7,101,75%,13%,,,63%,13%,2017
142775,44,22,22,-0.6,101,55%,16%,,,-2.9,104,68%,23%,,,-0.7,102,64%,14%,,,36%,2%,2017
123555,30,13,17,-2.1,103,73%,17%,,,-0.5,106,80%,30%,,,-0.1,105,83%,30%,,,67%,7%,2017
123730,59,28,31,-2.2,103,68%,14%,,,-0.8,106,76%,25%,,,-2.3,103,64%,15%,,,56%,0%,2017
106453,30,13,17,0.3,103,73%,27%,,,1.6,104,63%,23%,,,0.9,104,73%,17%,,,70%,10%,2017
139435,44,25,19,-1.9,99,48%,18%,,,1.7,104,73%,30%,,,2.1,101,64%,25%,,,48%,7%,2017
115167,60,31,29,3.4,110,92%,50%,,,4.6,112,97%,57%,,,1.9,108,95%,38%,,,90%,30%,2017
105239,29,16,13,2.1,103,72%,21%,,,1.8,105,79%,28%,,,3.1,105,83%,14%,,,69%,10%,2017
125182,64,34,30,3.6,106,78%,30%,,,1.2,107,81%,36%,,,2.5,105,77%,25%,,,64%,17%,2017
105712,41,19,22,0.6,105,80%,24%,,,0.9,107,85%,32%,,,1.4,105,83%,15%,,,73%,2%,2017
105504,45,24,21,-2.1,101,56%,9%,,,-1.5,104,73%,24%,,,-0.2,103,62%,29%,,,38%,4%,2017
139762,31,13,18,-2,104,74%,26%,,,-1.4,105,71%,39%,,,-1.3,104,77%,29%,,,61%,13%,2017
105806,9,2,7,-0.1,105,78%,44%,,,2.3,107,78%,44%,,,-2.7,102,67%,33%,,,67%,33%,2017
134773,15,11,4,-1.7,104,73%,20%,,,2.6,107,80%,27%,,,-0.4,106,87%,27%,,,73%,7%,2017
100496,21,11,10,3.5,109,90%,48%,,,2.4,111,95%,52%,,,3.8,110,90%,48%,,,86%,19%,2017
119629,10,5,5,-2.5,104,70%,20%,,,-0.3,107,90%,30%,,,-2,104,90%,10%,,,70%,0%,2017
138014,30,11,19,-0.7,101,63%,20%,,,2.1,103,63%,23%,,,0.4,103,70%,20%,,,53%,10%,2017
110971,28,19,9,6.4,108,79%,36%,,,4.3,110,79%,50%,,,5,107,75%,29%,,,64%,4%,2017
116344,55,33,22,0.1,105,73%,33%,,,-0.5,106,82%,35%,,,-1.9,103,75%,24%,,,64%,9%,2017
140559,30,16,14,-4.1,97,40%,7%,,,-0.8,101,53%,13%,,,-3.3,99,43%,7%,,,33%,0%,2017
111379,24,13,11,1.4,108,92%,38%,,,-0.3,108,96%,42%,,,-1.8,104,71%,25%,,,67%,13%,2017
115712,55,32,23,-1.2,106,85%,29%,,,-1.1,108,91%,42%,,,-0.2,107,96%,31%,,,82%,9%,2017
114545,25,10,15,-0.5,101,52%,8%,,,0,101,52%,8%,,,-4.6,101,48%,4%,,,28%,4%,2017
119444,21,9,12,-1.6,105,71%,29%,,,-1.9,106,76%,29%,,,-2,105,76%,38%,,,71%,14%,2017
103442,63,32,31,-5.5,98,43%,11%,,,-4.1,102,54%,19%,,,-8,96,32%,5%,,,27%,2%,2017
140026,19,12,7,3.9,109,95%,42%,,,0.5,109,84%,42%,,,2.6,108,100%,26%,,,84%,16%,2017
137244,50,26,24,1.1,106,90%,18%,,,-0.2,109,96%,40%,,,1.1,107,98%,22%,,,82%,4%,2017
116880,17,10,7,0.8,103,82%,24%,,,0,103,71%,24%,,,0.5,103,71%,18%,,,53%,6%,2017
100636,41,23,18,2.2,104,78%,17%,,,1.7,107,90%,44%,,,2.1,104,78%,15%,,,63%,7%,2017
140447,58,22,36,1.8,109,95%,38%,,,-0.8,112,100%,64%,,,3.2,110,100%,55%,,,90%,16%,2017
119395,15,8,7,0.9,105,87%,27%,,,0.8,105,80%,20%,,,0.8,105,93%,13%,,,73%,0%,2017
109241,29,15,14,0.4,105,72%,28%,,,-0.8,105,66%,28%,,,-2.6,102,69%,10%,,,55%,3%,2017
121066,16,8,8,3.8,108,75%,50%,,,0.6,107,81%,38%,,,1.4,105,81%,31%,,,75%,13%,2017
125129,60,26,34,3.9,106,77%,45%,,,2.8,106,75%,37%,,,3.3,106,78%,33%,,,72%,15%,2017
115302,36,16,20,-0.1,105,75%,22%,,,-1.8,107,89%,36%,,,-0.4,105,78%,31%,,,64%,6%,2017
141361,49,27,22,-1.1,102,59%,20%,,,-0.4,104,65%,18%,,,-0.2,104,73%,18%,,,51%,14%,2017
141995,30,18,12,1,103,77%,20%,,,2.3,102,70%,7%,,,-2.2,100,57%,7%,,,57%,0%,2017
140204,56,10,46,LOWCOV,101,64%,9%,,,LOWCOV,107,88%,36%,,,LOWCOV,105,82%,25%,,,57%,4%,2017
125968,,,,,,,,,,,,,,,,,,,,,,,,2017
100784,29,20,9,-0.4,104,69%,17%,,,0.6,108,86%,24%,,,0.9,105,79%,7%,,,66%,3%,2017
140692,,,,,,,,,,,,,,,,,,,,,,,,2017
121113,30,10,20,4.9,109,90%,43%,,,1.1,109,93%,43%,,,3.1,107,80%,37%,,,70%,10%,2017
143303,30,16,14,0.4,106,80%,37%,,,-1.1,106,80%,20%,,,-2.9,103,77%,13%,,,70%,10%,2017
105846,31,16,15,-1.6,103,74%,16%,,,0.1,103,84%,10%,,,-3.5,101,58%,0%,,,48%,0%,2017
133600,55,27,28,-2,102,64%,11%,,,0.4,103,71%,20%,,,-2.3,102,62%,5%,,,44%,2%,2017
109811,15,8,7,-1.1,104,73%,20%,,,-3.1,106,87%,20%,,,-1.6,103,67%,13%,,,60%,0%,2017
111845,13,7,6,0.5,104,69%,23%,,,2.4,102,46%,8%,,,-3.1,100,54%,8%,,,46%,8%,2017
122490,29,14,15,3.2,108,97%,38%,,,3.2,112,100%,69%,,,6.6,111,100%,55%,,,97%,21%,2017
102327,14,8,6,-4.1,100,57%,14%,,,-2.9,102,50%,14%,,,-5.9,98,43%,0%,,,29%,0%,2017
110994,18,3,15,2.7,107,94%,39%,,,1.8,105,83%,11%,,,-0.1,105,78%,39%,,,78%,22%,2017
104991,52,26,26,-1.3,104,69%,19%,,,0.8,108,88%,29%,,,-0.8,105,75%,12%,,,63%,2%,2017
133720,57,35,22,0,105,81%,28%,,,-0.5,107,77%,35%,,,-1.5,104,74%,25%,,,67%,11%,2017
134057,90,46,44,2.5,107,86%,39%,,,3,110,94%,51%,,,2.4,107,89%,47%,,,81%,21%,2017
141960,87,41,46,1,107,82%,34%,,,-0.4,108,86%,39%,,,0.8,106,84%,24%,,,76%,8%,2017
118179,29,16,13,-2.3,100,59%,10%,,,-1.1,102,62%,10%,,,-3,99,48%,7%,,,38%,3%,2017
133558,57,26,31,5.4,103,72%,19%,,,6.2,107,86%,37%,,,6.7,105,86%,25%,,,70%,9%,2017
143360,56,35,21,-3.5,103,70%,20%,,,-3.3,103,71%,11%,,,-3.5,102,68%,9%,,,52%,2%,2017
143553,,,,,,,,,,,,,,,,,,,,,,,,2017
103332,60,35,25,-0.7,105,73%,32%,,,-1.1,109,88%,45%,,,1.1,107,80%,38%,,,67%,12%,2017
105786,58,35,23,1.1,105,74%,31%,,,2.2,109,90%,38%,,,-0.7,103,71%,17%,,,60%,7%,2017
141659,29,11,18,0.7,106,83%,24%,,,1.8,102,72%,7%,,,-1.8,103,62%,17%,,,62%,7%,2017
140172,21,9,12,-0.2,103,67%,24%,,,-1.5,106,76%,29%,,,2.6,106,76%,29%,,,62%,5%,2017
109114,19,8,11,0.3,102,68%,11%,,,3.6,101,63%,0%,,,-2,100,58%,0%,,,53%,0%,2017
110801,26,16,10,-1.7,103,58%,27%,,,-0.8,103,58%,35%,,,-1.9,102,62%,31%,,,58%,12%,2017
112751,57,27,30,-5.7,100,49%,7%,,,-2.6,103,70%,21%,,,-2.6,102,72%,7%,,,42%,0%,2017
108452,21,7,14,3.5,107,90%,29%,,,3.5,110,100%,43%,,,4,108,100%,19%,,,90%,5%,2017
126438,10,6,4,0.3,107,80%,30%,,,-0.2,105,70%,50%,,,-4.4,102,60%,20%,,,60%,10%,2017
105829,31,17,14,-1.3,100,58%,16%,,,-2.2,104,74%,39%,,,0.5,102,71%,23%,,,52%,3%,2017
110005,43,22,21,-3.6,100,47%,16%,,,-1.1,102,65%,16%,,,-3,101,56%,12%,,,35%,7%,2017
137283,59,27,32,1.5,105,81%,29%,,,3.1,112,92%,64%,,,3.4,107,93%,39%,,,80%,15%,2017
105514,53,19,34,3.3,105,87%,25%,,,3.6,106,89%,26%,,,3,105,75%,32%,,,72%,11%,2017
130388,21,10,11,-0.6,105,86%,29%,,,0.3,105,76%,19%,,,-2.8,103,71%,10%,,,71%,0%,2017
115170,24,16,8,1.8,105,79%,25%,,,1.1,106,88%,13%,,,0.8,104,79%,25%,,,71%,13%,2017
118616,48,23,25,-1.3,104,71%,27%,,,-0.3,106,75%,38%,,,-2.3,103,73%,21%,,,65%,10%,2017
104861,118,60,58,0.2,104,70%,28%,,,1.1,106,76%,33%,,,0.1,104,78%,20%,,,63%,11%,2017
123105,15,5,10,1.5,110,93%,60%,,,-1.2,110,87%,60%,,,3.1,112,100%,53%,,,87%,20%,2017
122628,19,9,10,2.1,108,84%,42%,,,3.1,110,100%,58%,,,3.5,109,95%,47%,,,84%,21%,2017
119331,26,18,8,-2.3,101,54%,4%,,,2.6,101,54%,4%,,,-3.2,100,50%,0%,,,42%,0%,2017
124231,44,19,25,1.4,108,86%,48%,,,2.4,106,80%,32%,,,-4.1,102,77%,9%,,,77%,7%,2017
131456,29,13,16,-3.1,103,76%,17%,,,-2.2,104,76%,17%,,,-3.3,103,72%,17%,,,52%,7%,2017
108363,26,14,12,6.8,114,96%,85%,,,1.4,115,96%,81%,,,5,112,96%,77%,,,96%,31%,2017
134641,32,17,15,-2.1,103,69%,25%,,,-1.4,103,66%,19%,,,-1.8,104,69%,28%,,,56%,9%,2017
126316,21,10,11,1.7,109,81%,52%,,,-0.3,113,100%,62%,,,1.6,109,95%,52%,,,71%,29%,2017
103187,58,30,28,-1.9,102,62%,16%,,,-1.1,102,60%,19%,,,-4.4,99,41%,17%,,,38%,5%,2017
103188,119,61,58,0.7,107,86%,42%,,,0.1,109,87%,50%,,,-1,106,81%,34%,,,73%,14%,2017
101315,29,15,14,2.2,106,93%,21%,,,-0.8,110,93%,38%,,,4.5,109,90%,48%,,,59%,14%,2017
117145,26,14,12,-1.9,104,69%,23%,,,1.7,106,81%,23%,,,-2.3,103,73%,19%,,,58%,19%,2017
123543,20,9,11,-0.1,108,85%,45%,,,-1.4,109,80%,45%,,,0.2,108,90%,35%,,,65%,20%,2017
137765,32,16,16,5.3,107,91%,28%,,,4.8,109,100%,38%,,,7.5,109,100%,53%,,,84%,9%,2017
112279,6,4,2,-4.6,101,50%,0%,,,-4.8,103,67%,17%,,,-4.5,101,67%,0%,,,50%,0%,2017
144637,,,,,,,,,,,,,,,,,,,,,,,,2017
113068,26,13,13,-2.9,101,50%,12%,,,-1.6,98,38%,8%,,,-4.5,98,35%,4%,,,19%,4%,2017
121808,23,13,10,2.7,106,78%,35%,,,3.8,110,91%,43%,,,3.9,107,91%,39%,,,78%,17%,2017
135887,30,16,14,-1.3,104,87%,17%,,,-1.6,105,87%,23%,,,-1.6,104,77%,17%,,,60%,7%,2017
121490,3,,,,,,,,,,,,,,,,,,,,,,,2017
119473,30,16,14,0.9,108,87%,33%,,,0.4,110,100%,50%,,,2.7,109,97%,50%,,,83%,17%,2017
112136,43,21,22,1.6,106,93%,23%,,,0,106,86%,16%,,,1.3,106,91%,16%,,,77%,5%,2017
119612,29,12,17,0.5,105,83%,24%,,,-0.5,107,83%,31%,,,0.4,105,86%,28%,,,72%,7%,2017
144969,,,,,,,,,,,,,,,,,,,,,,,,2017
108706,25,11,14,1.3,108,88%,28%,,,1.5,107,80%,28%,,,1.3,107,88%,16%,,,80%,4%,2017
111600,58,23,35,-1,104,71%,29%,,,1,108,88%,38%,,,-0.1,105,78%,22%,,,66%,9%,2017
125982,30,16,14,0.3,105,77%,30%,,,-5.1,104,67%,20%,,,-1.2,104,73%,13%,,,53%,0%,2017
102127,21,10,11,1,101,57%,14%,,,5.1,106,76%,33%,,,3.6,103,81%,14%,,,57%,10%,2017
111138,25,10,15,2.5,110,100%,56%,,,0.3,111,100%,68%,,,3.2,111,100%,64%,,,96%,24%,2017
134801,58,29,29,-7.2,99,47%,12%,,,-5.1,101,60%,16%,,,-8.6,97,34%,3%,,,28%,2%,2017
112883,12,6,6,2.2,108,75%,50%,,,0.8,109,100%,42%,,,1.6,107,100%,42%,,,75%,25%,2017
124070,77,40,37,-0.1,105,78%,30%,,,-1.4,106,82%,22%,,,-1.1,104,78%,21%,,,68%,8%,2017
106318,61,26,35,2.4,109,93%,49%,,,0,109,93%,44%,,,0.5,107,93%,28%,,,82%,15%,2017
133336,51,20,31,-0.3,103,71%,20%,,,0,106,78%,33%,,,4.7,108,88%,47%,,,65%,12%,2017
101008,55,24,31,-0.4,102,71%,13%,,,1.8,105,78%,31%,,,2.3,105,82%,20%,,,64%,7%,2017
125152,69,32,37,-1.4,104,74%,23%,,,0.4,106,77%,33%,,,-1.4,104,75%,22%,,,65%,12%,2017
131249,34,20,14,3.7,102,68%,18%,,,4.4,104,68%,26%,,,4.4,104,76%,15%,,,62%,0%,2017
140593,29,16,13,2.8,110,93%,52%,,,1,110,93%,55%,,,1.4,108,93%,31%,,,90%,28%,2017
130303,74,42,32,3.3,108,85%,36%,,,3.9,108,89%,50%,,,2.2,106,88%,36%,,,82%,23%,2017
142235,49,30,19,0.7,108,82%,47%,,,-2.3,109,88%,45%,,,-0.1,106,88%,33%,,,71%,8%,2017
115198,28,22,6,5.7,113,89%,68%,,,-2,114,86%,64%,,,5.6,113,89%,82%,,,82%,7%,2017
103546,30,12,18,0.9,109,83%,60%,,,-0.2,108,90%,43%,,,-2.2,106,83%,27%,,,70%,20%,2017
100827,23,17,6,2.9,105,83%,17%,,,2.7,110,83%,52%,,,3.3,106,87%,22%,,,70%,9%,2017
105722,41,24,17,-0.3,102,68%,7%,,,-2.5,104,73%,15%,,,-0.4,102,71%,17%,,,41%,0%,2017
112351,29,12,17,1.6,104,72%,24%,,,0.5,106,76%,31%,,,1.1,103,66%,34%,,,52%,21%,2017
115606,34,15,19,-2.7,103,62%,15%,,,-1.4,105,68%,21%,,,-3.1,102,56%,18%,,,38%,9%,2017
112362,38,25,13,-3.3,103,71%,18%,,,-1.4,107,82%,34%,,,0.5,107,79%,47%,,,61%,13%,2017
103851,60,30,30,-0.8,103,68%,17%,,,0.4,103,65%,15%,,,-1,103,72%,17%,,,58%,7%,2017
108501,30,15,15,0.6,106,87%,20%,,,3.4,108,87%,40%,,,2.6,108,87%,40%,,,80%,20%,2017
108476,28,11,17,6,103,82%,11%,,,6.6,102,61%,11%,,,5.5,103,68%,0%,,,64%,0%,2017
107345,57,30,27,-1.3,104,70%,16%,,,-1.5,105,65%,23%,,,-1.4,102,79%,5%,,,61%,4%,2017
125205,55,32,23,1.7,108,85%,38%,,,2.5,110,100%,51%,,,2.7,108,98%,44%,,,84%,22%,2017
108395,31,10,21,1.2,105,77%,32%,,,2.8,106,77%,35%,,,0.6,104,81%,29%,,,74%,19%,2017
115132,14,2,12,4,106,79%,29%,,,1.6,109,86%,43%,,,2.3,105,79%,29%,,,71%,14%,2017
139355,30,20,10,-0.7,105,77%,23%,,,-0.4,107,77%,37%,,,-0.9,105,73%,23%,,,60%,10%,2017
101133,34,19,15,2.8,109,88%,44%,,,2.6,113,88%,74%,,,3.5,110,94%,56%,,,82%,35%,2017
125173,90,46,44,-0.7,105,70%,31%,,,-3.2,105,73%,29%,,,-1.1,104,79%,21%,,,66%,7%,2017
104461,48,25,23,-0.8,100,52%,19%,,,1.6,105,77%,29%,,,2,103,75%,17%,,,46%,6%,2017
105503,53,22,31,6,104,79%,19%,,,5.4,104,81%,23%,,,4.6,104,81%,17%,,,66%,2%,2017
105966,53,22,31,-2,104,79%,21%,,,-0.4,108,91%,40%,,,-0.6,105,75%,30%,,,60%,11%,2017
120588,10,5,5,3.6,108,90%,40%,,,3.1,108,90%,40%,,,1.8,106,100%,30%,,,90%,20%,2017
118613,26,7,19,0.4,102,65%,27%,,,1.9,105,73%,38%,,,1.5,104,73%,35%,,,65%,15%,2017
106104,39,22,17,1.4,102,67%,10%,,,-0.5,104,74%,23%,,,2.5,103,67%,18%,,,51%,0%,2017
110459,56,29,27,2.9,108,82%,50%,,,0.3,110,88%,55%,,,3,108,86%,54%,,,77%,25%,2017
