URN,KS2 Pupils,KS2 Boys,KS2 Girls,Reading Progress,Reading Score,Reading Meet Std,Reading Exceed Std,Reading Progress Band,Reading Progress Desc,Writing Progress,Writing Score,Writing Meet Std,Writing Exceed Std,Writing Progress Band,Writing Progress Desc,Maths Progress,Maths Score,Maths Meet Std,Maths Exceed Std,Maths Progress Band,Maths Progress Desc,Overall Meet Std,Overall Exceed Std,Academic Year
131782,28,12,16,0.6,105,71%,29%,3,Average,1,104,71%,32%,3,Average,0.7,103,75%,21%,3,Average,68%,14%,2018
121901,58,28,30,-3.6,102,57%,22%,5,Well Below Average,-0.4,106,67%,34%,3,Average,-2.6,103,53%,26%,4,Below Average,43%,16%,2018
125964,41,21,20,0.2,105,68%,29%,3,Average,-1.9,104,63%,27%,3,Average,-1.6,103,68%,22%,3,Average,56%,12%,2018
109558,55,28,27,0,104,78%,27%,3,Average,-0.4,107,84%,40%,3,Average,0.9,105,82%,25%,3,Average,73%,4%,2018
139132,26,12,14,-1.4,104,73%,15%,3,Average,-2.2,104,69%,27%,3,Average,-0.5,104,73%,23%,3,Average,65%,0%,2018
108046,31,20,11,5,110,97%,52%,1,Well Above Average,4.4,111,97%,68%,1,Well Above Average,5,110,97%,52%,1,Well Above Average,97%,32%,2018
105773,62,39,23,-5.1,98,42%,5%,5,Well Below Average,-3,99,55%,15%,5,Well Below Average,-5.1,98,48%,5%,5,Well Below Average,35%,2%,2018
123653,11,6,5,1.5,109,91%,36%,3,Average,-0.7,108,91%,36%,3,Average,0.8,107,91%,36%,3,Average,73%,18%,2018
108373,29,15,14,2.7,106,83%,21%,2,Above Average,1.3,106,90%,28%,3,Average,-0.2,102,69%,10%,3,Average,66%,3%,2018
143950,11,5,6,-0.5,108,82%,36%,3,Average,-2.9,107,91%,45%,3,Average,-2.1,105,91%,18%,3,Average,82%,9%,2018
139097,27,12,15,-0.5,104,78%,19%,3,Average,1.1,105,81%,15%,3,Average,0.7,105,89%,22%,3,Average,70%,7%,2018
125012,84,38,46,-3.2,103,69%,11%,5,Well Below Average,0.2,103,71%,17%,3,Average,-0.7,105,79%,23%,3,Average,62%,6%,2018
143192,20,8,12,3.9,111,95%,60%,1,Well Above Average,-3,107,80%,25%,5,Well Below Average,1.1,108,90%,45%,3,Average,70%,10%,2018
110327,29,12,17,0,104,76%,24%,3,Average,0.2,103,66%,21%,3,Average,-1.5,102,69%,14%,3,Average,55%,3%,2018
116195,30,19,11,-2.5,100,53%,10%,4,Below Average,-1.2,101,60%,17%,3,Average,1.7,103,67%,20%,3,Average,43%,0%,2018
119553,20,12,8,2.4,106,85%,30%,3,Average,0.9,107,95%,25%,3,Average,3,106,100%,15%,2,Above Average,75%,5%,2018
105483,58,37,21,1.5,104,72%,22%,3,Average,-1.2,106,84%,34%,3,Average,0.9,104,76%,21%,3,Average,55%,5%,2018
133710,38,24,14,-5,99,42%,11%,5,Well Below Average,-4.9,100,50%,21%,5,Well Below Average,-2.6,101,58%,18%,4,Below Average,37%,3%,2018
137370,30,19,11,-1.7,103,70%,13%,3,Average,-0.2,103,70%,13%,3,Average,-0.2,104,80%,13%,3,Average,63%,3%,2018
116300,32,13,19,-1.3,106,81%,28%,3,Average,-2.3,106,78%,38%,4,Below Average,-1.3,105,72%,28%,3,Average,72%,6%,2018
120108,74,35,39,3.7,104,72%,15%,1,Well Above Average,0.8,107,82%,46%,3,Average,2.8,104,77%,26%,2,Above Average,62%,7%,2018
107002,29,17,12,-0.2,108,79%,34%,3,Average,-1.2,107,76%,34%,3,Average,-2.6,105,76%,24%,4,Below Average,72%,17%,2018
143948,19,8,11,0.1,107,89%,32%,3,Average,4.8,107,89%,42%,1,Well Above Average,1.3,108,89%,37%,3,Average,79%,16%,2018
143350,53,25,28,-2.7,104,81%,19%,4,Below Average,0.4,109,96%,47%,3,Average,-1.6,105,81%,23%,4,Below Average,72%,11%,2018
110614,43,22,21,-1.4,103,60%,26%,3,Average,-1.1,103,67%,30%,3,Average,-2.6,101,60%,14%,4,Below Average,49%,7%,2018
117873,20,10,10,-0.5,102,70%,20%,3,Average,-0.9,104,80%,25%,3,Average,-1.5,101,65%,15%,3,Average,55%,15%,2018
112593,72,36,36,0.9,108,86%,49%,3,Average,-0.4,110,89%,57%,3,Average,1.1,108,96%,39%,3,Average,76%,24%,2018
121548,7,4,3,-1.4,104,57%,29%,3,Average,-2.1,103,57%,14%,3,Average,-3.5,100,43%,14%,3,Average,29%,14%,2018
122426,36,21,15,-2.4,98,42%,14%,4,Below Average,0.7,102,61%,14%,3,Average,-0.3,101,58%,14%,3,Average,31%,6%,2018
100334,53,25,28,1.8,108,81%,42%,2,Above Average,1.7,112,87%,64%,2,Above Average,3.1,108,92%,32%,2,Above Average,77%,19%,2018
141229,10,5,5,1.5,104,80%,10%,3,Average,4.6,101,70%,10%,1,Well Above Average,-4.1,98,50%,0%,5,Well Below Average,40%,0%,2018
100341,71,34,37,0.3,105,80%,25%,3,Average,-0.2,108,86%,39%,3,Average,0.9,105,85%,15%,3,Average,72%,3%,2018
117400,57,31,26,-0.5,105,77%,32%,3,Average,0.1,108,89%,40%,3,Average,1,106,84%,30%,3,Average,67%,11%,2018
102506,26,12,14,2.5,106,81%,31%,2,Above Average,-0.9,106,81%,35%,3,Average,2,106,88%,23%,3,Average,73%,8%,2018
125025,52,25,27,0,107,81%,37%,3,Average,-2,106,75%,40%,4,Below Average,-1.5,104,77%,21%,3,Average,73%,2%,2018
144036,25,15,10,-2.6,102,56%,28%,4,Below Average,-0.4,102,72%,16%,3,Average,-0.3,103,72%,28%,3,Average,52%,12%,2018
106576,39,15,24,-3.7,99,49%,5%,5,Well Below Average,-1,100,49%,8%,3,Average,-3.4,99,46%,5%,5,Well Below Average,33%,0%,2018
142403,49,26,23,-1.4,104,76%,18%,3,Average,-1.4,106,82%,33%,3,Average,-0.7,104,78%,18%,3,Average,71%,0%,2018
121066,15,7,8,-1.7,104,80%,20%,3,Average,-2.7,106,73%,33%,3,Average,-2.4,103,73%,13%,3,Average,60%,0%,2018
119181,30,16,14,-1.3,102,63%,23%,3,Average,-0.2,105,77%,33%,3,Average,-1.9,101,57%,7%,3,Average,50%,3%,2018
139459,31,13,18,-0.2,108,90%,39%,3,Average,-1.8,109,97%,39%,3,Average,-0.5,107,94%,29%,3,Average,87%,6%,2018
118404,11,4,7,8.1,110,91%,64%,1,Well Above Average,4.6,110,91%,64%,1,Well Above Average,5.6,106,91%,27%,1,Well Above Average,82%,9%,2018
117812,49,20,29,0.2,105,82%,24%,3,Average,-0.6,108,84%,35%,3,Average,0,104,84%,18%,3,Average,73%,4%,2018
143510,26,9,17,-0.5,105,81%,23%,3,Average,-2.6,102,65%,19%,4,Below Average,-2.3,102,73%,8%,4,Below Average,50%,0%,2018
124620,15,9,6,2.6,109,100%,33%,3,Average,0.1,108,93%,33%,3,Average,0.5,105,93%,20%,3,Average,80%,7%,2018
107246,26,11,15,-3.6,101,62%,15%,5,Well Below Average,-2.6,105,77%,19%,4,Below Average,-1.8,102,65%,12%,3,Average,50%,4%,2018
106300,41,17,24,4.2,111,95%,46%,1,Well Above Average,1.2,112,95%,66%,3,Average,3,109,95%,39%,2,Above Average,88%,17%,2018
119954,11,6,5,2.4,108,100%,45%,3,Average,1.6,105,82%,18%,3,Average,0.2,105,91%,9%,3,Average,73%,9%,2018
117187,59,32,27,-0.6,104,76%,27%,3,Average,-3.9,103,63%,25%,5,Well Below Average,0,104,71%,27%,3,Average,68%,3%,2018
118634,30,15,15,1.2,105,87%,30%,3,Average,-0.1,102,77%,3%,3,Average,-1.1,102,60%,10%,3,Average,57%,7%,2018
120488,23,9,14,-0.8,103,74%,17%,3,Average,1.5,106,74%,35%,3,Average,-1.4,101,48%,13%,3,Average,48%,4%,2018
120685,14,4,10,-1,103,64%,14%,3,Average,1.6,104,64%,14%,3,Average,-0.6,103,79%,21%,3,Average,57%,14%,2018
118021,17,7,10,0.2,106,94%,29%,3,Average,1.7,108,88%,47%,3,Average,0.3,106,94%,24%,3,Average,82%,6%,2018
109237,15,9,6,2.9,110,93%,53%,3,Average,0.5,113,100%,73%,3,Average,4.6,110,87%,53%,1,Well Above Average,87%,20%,2018
125129,90,46,44,0.8,105,74%,34%,3,Average,2,106,79%,37%,2,Above Average,2.5,106,82%,37%,2,Above Average,71%,17%,2018
119362,7,3,4,1.9,110,100%,43%,3,Average,-2.2,110,100%,57%,3,Average,-1.2,105,86%,14%,3,Average,86%,0%,2018
109907,48,25,23,3.5,107,85%,38%,1,Well Above Average,-4.7,104,73%,27%,5,Well Below Average,-0.7,103,60%,19%,3,Average,50%,4%,2018
112260,11,4,7,-1.4,107,82%,36%,3,Average,0.9,107,82%,45%,3,Average,-0.7,106,91%,27%,3,Average,82%,18%,2018
133757,59,30,29,-2.5,101,68%,14%,4,Below Average,0.1,101,59%,22%,3,Average,-3.3,100,56%,19%,5,Well Below Average,42%,7%,2018
135507,,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
112758,56,28,28,-0.6,106,86%,30%,3,Average,1.1,108,91%,36%,3,Average,-1,105,86%,21%,3,Average,71%,14%,2018
111078,11,6,5,-0.1,105,82%,18%,3,Average,1.1,107,91%,45%,3,Average,-1,104,82%,18%,3,Average,73%,0%,2018
142030,21,8,13,-0.1,102,71%,5%,3,Average,1.8,104,76%,14%,3,Average,-0.3,102,62%,14%,3,Average,62%,0%,2018
112184,29,17,12,3.2,109,86%,55%,1,Well Above Average,0,108,79%,45%,3,Average,3.2,109,86%,45%,1,Well Above Average,76%,28%,2018
137483,17,5,12,0.9,107,100%,24%,3,Average,-1.4,105,76%,18%,3,Average,2.2,107,100%,18%,3,Average,76%,6%,2018
113258,14,7,7,0.8,106,100%,14%,3,Average,0.3,106,79%,21%,3,Average,-4.9,100,50%,0%,5,Well Below Average,36%,0%,2018
143776,56,26,30,3.4,109,88%,54%,1,Well Above Average,-4.7,108,84%,48%,5,Well Below Average,1.7,106,84%,34%,2,Above Average,63%,5%,2018
139397,31,18,13,-3.7,100,58%,10%,5,Well Below Average,-1,97,45%,3%,3,Average,-3.5,98,52%,10%,5,Well Below Average,52%,0%,2018
109613,,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
115313,86,37,49,3.3,103,74%,17%,1,Well Above Average,5.8,104,74%,27%,1,Well Above Average,4,103,76%,24%,1,Well Above Average,65%,13%,2018
125916,87,47,40,-1.7,103,70%,21%,4,Below Average,-1.6,103,67%,18%,4,Below Average,0.3,105,80%,17%,3,Average,59%,6%,2018
140689,54,27,27,-3.9,103,67%,22%,5,Well Below Average,-4.8,102,63%,13%,5,Well Below Average,-5.2,101,54%,6%,5,Well Below Average,52%,4%,2018
135189,59,41,18,0,103,64%,17%,3,Average,1.2,104,69%,24%,3,Average,-0.1,103,71%,15%,3,Average,59%,3%,2018
115019,90,49,41,-1.1,107,83%,37%,3,Average,-1.8,107,88%,42%,4,Below Average,-1.2,106,83%,31%,4,Below Average,77%,11%,2018
141725,12,6,6,-0.8,104,58%,25%,3,Average,-0.5,105,75%,33%,3,Average,-2,102,67%,17%,3,Average,50%,17%,2018
144441,48,29,19,-3.7,101,58%,13%,5,Well Below Average,-1.4,103,71%,15%,3,Average,-1.9,102,60%,15%,4,Below Average,35%,6%,2018
133930,56,32,24,4.3,110,93%,55%,1,Well Above Average,1.1,110,93%,50%,3,Average,2.5,107,88%,36%,2,Above Average,82%,18%,2018
106234,30,13,17,1.8,106,90%,27%,3,Average,2.1,110,97%,50%,3,Average,2.4,106,87%,23%,2,Above Average,77%,13%,2018
113801,21,14,7,1.5,108,100%,43%,3,Average,-0.8,107,81%,43%,3,Average,-0.6,105,81%,19%,3,Average,71%,14%,2018
123703,30,14,16,3.4,111,100%,57%,1,Well Above Average,2,109,93%,43%,3,Average,0.7,107,83%,27%,3,Average,83%,17%,2018
125610,44,21,23,1.8,109,91%,45%,3,Average,1.5,108,93%,30%,3,Average,-0.2,106,89%,20%,3,Average,80%,14%,2018
144631,28,14,14,-0.1,105,71%,18%,3,Average,-2.1,104,71%,14%,3,Average,-2.3,102,57%,7%,4,Below Average,39%,4%,2018
141547,47,27,20,3.8,109,91%,51%,1,Well Above Average,0.6,105,85%,23%,3,Average,-0.5,104,79%,21%,3,Average,79%,4%,2018
136774,123,69,54,0.8,103,70%,19%,,NOT AVAIL,1.3,104,69%,26%,,NOT AVAIL,0.2,102,67%,10%,,NOT AVAIL,53%,3%,2018
138275,3,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
108755,86,42,44,2.2,106,86%,30%,2,Above Average,1.2,106,76%,33%,3,Average,1,104,85%,19%,3,Average,73%,8%,2018
138789,35,20,15,-2,103,60%,23%,3,Average,1.3,106,74%,31%,3,Average,-0.2,104,74%,26%,3,Average,54%,14%,2018
143143,23,11,12,-2.8,100,48%,4%,4,Below Average,-1.3,101,65%,17%,3,Average,-3.8,99,48%,0%,5,Well Below Average,35%,0%,2018
102391,106,55,51,0.9,103,69%,20%,3,Average,0.8,109,87%,44%,3,Average,2,104,73%,27%,2,Above Average,55%,6%,2018
126379,25,13,12,1.8,109,92%,44%,3,Average,1.6,107,88%,32%,3,Average,0.1,106,92%,20%,3,Average,80%,16%,2018
118696,60,30,30,0.4,107,83%,37%,3,Average,-0.9,108,85%,38%,3,Average,-0.7,105,78%,23%,3,Average,68%,10%,2018
126368,34,17,17,-0.9,106,82%,18%,3,Average,0.6,106,76%,38%,3,Average,-1.5,103,68%,15%,3,Average,65%,9%,2018
143606,77,37,40,0.7,108,90%,39%,3,Average,1.5,108,91%,45%,2,Above Average,1.3,108,94%,40%,2,Above Average,90%,22%,2018
102902,60,23,37,3.2,112,97%,65%,1,Well Above Average,1.5,114,100%,72%,3,Average,1.9,109,98%,38%,2,Above Average,93%,30%,2018
101790,86,41,45,1.8,107,87%,31%,2,Above Average,1,106,80%,33%,3,Average,-0.1,104,73%,29%,3,Average,69%,15%,2018
122898,16,8,8,-0.8,108,88%,38%,3,Average,-3.2,106,81%,38%,5,Well Below Average,0.3,109,88%,44%,3,Average,75%,19%,2018
112515,7,1,6,3.5,113,100%,57%,3,Average,1.7,108,100%,43%,3,Average,1.7,110,100%,57%,3,Average,100%,43%,2018
113137,15,4,11,-0.4,106,80%,40%,3,Average,-2.4,103,80%,13%,3,Average,0.2,106,87%,20%,3,Average,80%,7%,2018
126178,27,12,15,-0.4,106,78%,41%,3,Average,-1.2,106,85%,37%,3,Average,0.9,106,78%,33%,3,Average,67%,19%,2018
141048,22,6,16,1.9,109,82%,59%,3,Average,0.3,107,82%,36%,3,Average,1.2,108,82%,50%,3,Average,77%,27%,2018
143245,60,30,30,-2.2,100,60%,13%,4,Below Average,0,100,55%,3%,3,Average,-4.1,98,45%,2%,5,Well Below Average,37%,0%,2018
120031,70,40,30,0.6,103,71%,21%,3,Average,-0.6,105,73%,34%,3,Average,2.2,105,74%,27%,2,Above Average,53%,13%,2018
110735,30,13,17,-1.6,103,63%,13%,3,Average,-2.8,104,77%,13%,5,Well Below Average,-0.9,103,80%,3%,3,Average,50%,0%,2018
141761,5,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
121554,47,26,21,-3.9,102,57%,28%,5,Well Below Average,-5.9,103,70%,17%,5,Well Below Average,-4.5,101,60%,6%,5,Well Below Average,45%,0%,2018
140494,,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
117119,17,7,10,-3.9,104,71%,24%,5,Well Below Average,-3.3,105,94%,18%,5,Well Below Average,-4.2,103,76%,12%,5,Well Below Average,53%,12%,2018
112805,11,1,10,3.7,109,100%,45%,1,Well Above Average,3.2,111,91%,55%,3,Average,2.3,107,100%,36%,3,Average,91%,36%,2018
144624,55,27,28,-3.6,100,53%,9%,5,Well Below Average,-2.7,102,56%,11%,5,Well Below Average,-3.7,99,45%,7%,5,Well Below Average,33%,2%,2018
143967,6,3,3,2.9,109,83%,33%,3,Average,-1.8,102,50%,17%,3,Average,-0.3,105,67%,17%,3,Average,50%,0%,2018
102369,90,44,46,0.4,107,83%,37%,3,Average,-1.8,110,88%,53%,4,Below Average,2,108,81%,50%,2,Above Average,72%,12%,2018
143120,30,14,16,0.3,103,67%,10%,3,Average,-2,105,73%,27%,3,Average,1.6,104,80%,10%,3,Average,60%,3%,2018
115659,23,16,7,-3.3,100,43%,17%,5,Well Below Average,-3.7,99,48%,0%,5,Well Below Average,-1.8,100,57%,13%,3,Average,26%,0%,2018
139404,60,31,29,1.2,103,65%,22%,3,Average,2.3,105,75%,32%,2,Above Average,-1,100,53%,10%,3,Average,48%,7%,2018
116275,21,10,11,-0.5,105,81%,24%,3,Average,0.7,105,76%,29%,3,Average,-0.2,104,76%,19%,3,Average,67%,5%,2018
100010,57,31,26,0.6,105,77%,30%,3,Average,0.7,107,82%,30%,3,Average,2.9,107,93%,28%,2,Above Average,67%,16%,2018
111587,53,27,26,-0.9,98,40%,8%,3,Average,6,101,62%,13%,1,Well Above Average,1.6,100,60%,4%,2,Above Average,36%,0%,2018
145054,46,27,19,-0.9,100,54%,11%,3,Average,-1,101,59%,15%,3,Average,0.1,100,46%,13%,3,Average,33%,2%,2018
136550,128,61,67,-4.8,102,65%,14%,,NOT AVAIL,-3.6,103,70%,22%,,NOT AVAIL,-5.7,100,53%,11%,,NOT AVAIL,46%,4%,2018
114389,10,7,3,4,108,90%,30%,1,Well Above Average,0.7,108,80%,50%,3,Average,4.9,108,80%,50%,1,Well Above Average,80%,10%,2018
116654,3,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
144868,13,8,5,-0.7,107,85%,31%,3,Average,0.4,106,85%,38%,3,Average,-0.9,106,92%,23%,3,Average,85%,15%,2018
118619,18,8,10,3.8,111,100%,50%,1,Well Above Average,1.4,110,100%,44%,3,Average,2.3,109,100%,44%,3,Average,94%,22%,2018
143395,162,87,75,-0.2,107,84%,33%,,NOT AVAIL,-4.1,105,72%,27%,,NOT AVAIL,-2.1,104,74%,18%,,NOT AVAIL,65%,1%,2018
142689,20,10,10,1,107,75%,30%,3,Average,-1.3,102,55%,5%,3,Average,-2.2,103,70%,15%,3,Average,65%,0%,2018
123808,17,8,9,4,108,88%,41%,1,Well Above Average,2.3,108,88%,41%,3,Average,5.6,110,100%,53%,1,Well Above Average,88%,18%,2018
138231,,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
140592,61,34,27,0.4,107,87%,36%,3,Average,0.8,107,82%,39%,3,Average,1.4,108,95%,43%,3,Average,85%,16%,2018
101496,76,45,31,-4.6,100,57%,8%,5,Well Below Average,-4.8,103,66%,22%,5,Well Below Average,-2.9,101,59%,12%,4,Below Average,36%,0%,2018
105893,29,17,12,2.1,104,69%,31%,3,Average,0.1,108,83%,48%,3,Average,3.2,104,79%,21%,1,Well Above Average,66%,7%,2018
105555,59,29,30,-0.4,103,66%,20%,3,Average,1,108,88%,51%,3,Average,2.7,106,81%,31%,2,Above Average,54%,12%,2018
142850,59,29,30,0.3,106,76%,34%,3,Average,0.4,106,81%,15%,3,Average,-0.4,105,75%,22%,3,Average,66%,8%,2018
138268,11,5,6,2.7,114,82%,73%,3,Average,2.6,110,82%,45%,3,Average,-0.4,110,82%,36%,3,Average,82%,18%,2018
122747,22,13,9,2,102,59%,9%,3,Average,0.8,101,50%,18%,3,Average,-0.4,99,41%,5%,3,Average,32%,0%,2018
136597,53,21,32,3.6,109,91%,51%,1,Well Above Average,2.3,108,91%,53%,2,Above Average,4.3,109,92%,49%,1,Well Above Average,89%,21%,2018
108215,30,17,13,-0.8,104,67%,23%,3,Average,-0.2,103,70%,20%,3,Average,-1.3,103,73%,13%,3,Average,60%,7%,2018
131239,39,17,22,-1.2,104,72%,23%,3,Average,0.6,106,87%,38%,3,Average,-0.1,104,87%,15%,3,Average,72%,5%,2018
139270,58,28,30,1,102,66%,21%,3,Average,-0.8,103,60%,19%,3,Average,3,104,72%,28%,2,Above Average,54%,9%,2018
117982,87,45,42,-1.2,104,76%,24%,3,Average,-4.8,106,78%,30%,5,Well Below Average,-2.4,102,64%,17%,4,Below Average,51%,6%,2018
116092,75,37,38,-1,101,59%,19%,3,Average,-2.5,103,67%,23%,4,Below Average,1.4,103,75%,15%,2,Above Average,45%,3%,2018
117347,45,17,28,0.5,106,82%,36%,3,Average,2.3,106,82%,27%,2,Above Average,-1,104,71%,20%,3,Average,64%,13%,2018
144434,35,19,16,0.8,104,74%,23%,3,Average,-0.5,104,77%,23%,3,Average,-2.3,101,54%,20%,4,Below Average,46%,9%,2018
103780,45,23,22,-2.2,102,64%,18%,4,Below Average,1.5,105,73%,22%,3,Average,-1.3,102,62%,11%,3,Average,58%,4%,2018
111270,15,4,11,-0.1,106,60%,27%,3,Average,-6.3,102,53%,20%,5,Well Below Average,-6.4,99,40%,7%,5,Well Below Average,33%,7%,2018
130925,78,43,35,-2,101,62%,9%,4,Below Average,-0.4,106,76%,42%,3,Average,1.5,105,86%,26%,2,Above Average,58%,3%,2018
143449,37,22,15,1.8,106,84%,32%,3,Average,1.2,106,81%,38%,3,Average,2.5,106,78%,27%,2,Above Average,76%,14%,2018
104993,49,27,22,-0.2,104,71%,22%,3,Average,3.7,103,69%,24%,1,Well Above Average,-0.8,102,67%,12%,3,Average,61%,6%,2018
101500,90,46,44,0.1,106,79%,34%,3,Average,-0.5,111,90%,66%,3,Average,1.9,107,77%,42%,2,Above Average,67%,14%,2018
146097,,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
113281,30,14,16,4.6,105,70%,33%,1,Well Above Average,2.9,106,77%,33%,1,Well Above Average,2.5,103,70%,23%,2,Above Average,60%,17%,2018
113300,29,14,15,-3.2,100,45%,7%,5,Well Below Average,2.8,103,66%,21%,1,Well Above Average,-2.7,98,55%,7%,4,Below Average,38%,3%,2018
140190,42,24,18,-1.5,105,83%,29%,3,Average,-2.2,104,74%,29%,4,Below Average,-2.9,103,69%,14%,4,Below Average,62%,5%,2018
144583,31,17,14,5.8,108,81%,55%,1,Well Above Average,1.3,104,74%,26%,3,Average,3.7,105,81%,32%,1,Well Above Average,74%,3%,2018
143269,29,15,14,1.1,104,72%,24%,3,Average,1.5,107,83%,38%,3,Average,0.6,103,79%,7%,3,Average,69%,3%,2018
139034,73,35,38,0,105,68%,36%,3,Average,-1.3,105,75%,33%,3,Average,-0.2,104,70%,25%,3,Average,60%,10%,2018
138308,29,10,19,,,0%,0%,,NOT AVAIL,3.6,106,86%,28%,1,Well Above Average,,,0%,0%,,NOT AVAIL,0%,0%,2018
111234,78,39,39,0.1,106,86%,29%,3,Average,1.4,107,87%,32%,2,Above Average,0.9,106,82%,35%,3,Average,74%,21%,2018
115117,14,6,8,4.1,107,86%,36%,1,Well Above Average,4,107,64%,36%,1,Well Above Average,2.9,106,86%,14%,3,Average,79%,0%,2018
111796,15,7,8,3.1,108,93%,53%,1,Well Above Average,-1.4,105,73%,33%,3,Average,0.7,105,87%,27%,3,Average,80%,0%,2018
140230,64,34,30,1.4,106,84%,30%,3,Average,2.9,109,84%,52%,1,Well Above Average,1.8,106,81%,31%,2,Above Average,78%,17%,2018
122243,35,21,14,-1.8,103,74%,17%,3,Average,0.3,102,69%,20%,3,Average,-3,101,69%,14%,4,Below Average,60%,9%,2018
138176,63,39,24,2.9,109,97%,46%,2,Above Average,1.6,111,92%,60%,2,Above Average,3.3,109,92%,52%,1,Well Above Average,86%,24%,2018
100914,29,15,14,2.9,106,93%,17%,2,Above Average,4.1,107,90%,34%,1,Well Above Average,0.9,103,83%,7%,3,Average,83%,7%,2018
133982,52,28,24,-4,102,62%,19%,5,Well Below Average,-1.7,105,69%,29%,4,Below Average,-0.9,104,67%,23%,3,Average,54%,12%,2018
143210,28,13,15,0,109,96%,43%,3,Average,-2.8,107,82%,29%,5,Well Below Average,-2.1,106,82%,32%,3,Average,79%,11%,2018
124626,30,19,11,-1.6,105,77%,20%,3,Average,-2.3,105,77%,17%,4,Below Average,-3.2,102,67%,17%,4,Below Average,60%,10%,2018
106301,70,38,32,2.8,110,91%,49%,2,Above Average,1.4,112,94%,70%,3,Average,4.8,111,94%,64%,1,Well Above Average,86%,27%,2018
117570,45,21,24,2.2,109,98%,44%,2,Above Average,1.3,109,96%,53%,3,Average,3.7,109,91%,51%,1,Well Above Average,91%,20%,2018
110518,54,31,23,-3.5,104,76%,15%,5,Well Below Average,-4.5,104,70%,19%,5,Well Below Average,-3.8,103,65%,22%,5,Well Below Average,56%,4%,2018
136848,65,26,39,-2.1,106,69%,23%,4,Below Average,-1.9,108,72%,34%,4,Below Average,-2.3,104,72%,15%,4,Below Average,63%,6%,2018
106036,27,13,14,1.1,109,78%,41%,3,Average,0.1,109,74%,41%,3,Average,-0.2,107,78%,33%,3,Average,70%,19%,2018
123007,40,22,18,2,108,93%,38%,2,Above Average,-1.6,104,78%,13%,3,Average,1.6,107,95%,30%,3,Average,78%,8%,2018
144211,10,4,6,-2.7,103,90%,0%,3,Average,0.8,102,50%,10%,3,Average,-0.6,104,90%,20%,3,Average,70%,0%,2018
139117,61,31,30,0.2,104,79%,23%,3,Average,2,111,87%,67%,2,Above Average,1.4,105,80%,31%,3,Average,75%,15%,2018
131956,30,13,17,3.8,108,90%,37%,1,Well Above Average,1.8,107,83%,33%,3,Average,4.6,108,97%,43%,1,Well Above Average,77%,23%,2018
122637,32,17,15,1.8,107,91%,44%,3,Average,1.6,109,88%,56%,3,Average,4,108,91%,44%,1,Well Above Average,84%,19%,2018
119989,65,32,33,0.3,106,83%,25%,3,Average,-0.4,108,89%,31%,3,Average,-1,104,72%,22%,3,Average,65%,2%,2018
132210,36,15,21,6.6,109,97%,47%,1,Well Above Average,5.7,111,94%,58%,1,Well Above Average,5.6,107,97%,25%,1,Well Above Average,97%,11%,2018
139465,32,19,13,-1.3,105,81%,38%,3,Average,0.7,108,91%,34%,3,Average,0.4,106,84%,31%,3,Average,75%,25%,2018
132195,30,19,11,-0.4,102,77%,10%,3,Average,0.1,102,70%,20%,3,Average,0.9,104,83%,20%,3,Average,63%,3%,2018
142084,30,12,18,0.1,105,83%,30%,3,Average,1.4,105,83%,20%,3,Average,0.1,104,90%,13%,3,Average,83%,3%,2018
117189,30,22,8,-2,104,60%,23%,3,Average,0.3,106,67%,33%,3,Average,-1.5,107,67%,20%,3,Average,60%,10%,2018
114096,37,16,21,-0.7,102,68%,16%,3,Average,1.2,103,68%,19%,3,Average,0.2,102,62%,22%,3,Average,57%,8%,2018
138891,83,45,38,0.5,104,78%,24%,3,Average,1.5,106,76%,33%,2,Above Average,1.9,105,81%,23%,2,Above Average,73%,10%,2018
106835,55,28,27,0.7,101,60%,18%,3,Average,4.2,104,69%,29%,1,Well Above Average,2.2,102,73%,9%,2,Above Average,60%,5%,2018
138805,28,17,11,-0.2,105,82%,21%,3,Average,1.1,106,89%,25%,3,Average,0.9,106,86%,25%,3,Average,71%,11%,2018
115292,44,22,22,-0.7,107,75%,36%,3,Average,0.3,106,75%,43%,3,Average,-1.3,104,70%,32%,3,Average,64%,23%,2018
121359,29,11,18,0,106,79%,34%,3,Average,1,107,83%,41%,3,Average,-0.4,104,76%,17%,3,Average,69%,3%,2018
111128,92,52,40,-0.1,106,85%,30%,3,Average,0.5,106,85%,32%,3,Average,-1.3,104,80%,28%,4,Below Average,73%,14%,2018
114759,60,25,35,-1.4,105,82%,25%,3,Average,-1.4,105,78%,25%,3,Average,-2.9,103,68%,15%,4,Below Average,52%,5%,2018
